customernumber,category,subcategory,interest_count
2733,Banking,Savings,1
2814,Finance,Forex,1
2832,Banking,Account Opening,1
2830,Finance,Forex,1
2829,Finance,Loans,1
2829,Banking,Savings,1
2826,Finance,Stock Market,1
2825,Finance,Stock Market,1
2825,Finance,Loans,1
2824,Finance,Loans,1
2823,Finance,Forex,1
2821,Banking,Savings,1
2818,Finance,Loans,1
2818,Finance,Forex,1
2817,Banking,Account Opening,1
2815,Finance,Loans,1
2813,Finance,Stock Market,1
3034,Finance,Stock Market,1
2813,Finance,Forex,1
2812,Banking,Savings,1
2811,Finance,Stock Market,1
2809,Finance,Stock Market,1
2809,Banking,Savings,1
2807,Finance,Stock Market,1
2805,Finance,Forex,1
2803,Finance,Forex,1
2803,Banking,Account Opening,1
2802,Finance,Stock Market,1
2801,Finance,Stock Market,1
2800,Finance,Loans,1
2797,Finance,Stock Market,1
2797,Finance,Loans,1
2832,Finance,Forex,1
2834,Finance,Loans,1
2835,Finance,Loans,1
2835,Finance,Stock Market,1
2868,Finance,Stock Market,1
2868,Banking,Savings,1
2867,Finance,Stock Market,1
2867,Finance,Loans,1
2867,Banking,Savings,1
2866,Finance,Stock Market,1
2865,Banking,Transfers,1
2862,Banking,Savings,1
2861,Finance,Stock Market,1
2857,Banking,Transfers,1
2856,Finance,Loans,1
2854,Banking,Account Opening,1
2853,Finance,Forex,1
2852,Finance,Stock Market,1
2851,Finance,Forex,1
2850,Finance,Stock Market,1
2850,Banking,Transfers,1
2849,Finance,Stock Market,1
2847,Finance,Forex,1
2843,Finance,Stock Market,1
2843,Banking,Account Opening,1
2842,Finance,Forex,1
2842,Banking,Transfers,1
2841,Finance,Loans,1
2840,Finance,Stock Market,1
2839,Banking,Savings,1
2836,Finance,Stock Market,1
2836,Finance,Loans,1
2836,Finance,Forex,1
2795,Finance,Stock Market,1
2794,Finance,Stock Market,1
2794,Finance,Loans,1
2764,Banking,Transfers,1
2761,Finance,Stock Market,1
2761,Banking,Transfers,1
2760,Banking,Savings,1
2760,Banking,Account Opening,1
2757,Banking,Account Opening,1
2756,Finance,Stock Market,1
2755,Finance,Stock Market,1
2754,Finance,Loans,1
2753,Finance,Forex,1
2752,Finance,Loans,1
2752,Finance,Forex,1
2752,Banking,Account Opening,1
2751,Finance,Loans,1
2750,Finance,Forex,1
2749,Finance,Stock Market,1
2749,Banking,Account Opening,1
2748,Finance,Stock Market,1
2748,Banking,Account Opening,1
2745,Finance,Forex,1
2743,Finance,Stock Market,1
2742,Banking,Account Opening,1
2740,Finance,Stock Market,1
2738,Finance,Loans,1
2738,Finance,Forex,1
2736,Finance,Loans,1
2736,Finance,Forex,1
2735,Finance,Forex,1
2734,Finance,Stock Market,1
2733,Finance,Forex,1
2763,Banking,Account Opening,1
2766,Banking,Savings,1
2793,Finance,Stock Market,1
2766,Finance,Stock Market,1
2793,Finance,Loans,1
2792,Banking,Transfers,1
2787,Banking,Account Opening,1
2786,Finance,Stock Market,1
2786,Finance,Loans,1
2786,Banking,Transfers,1
2785,Finance,Forex,1
2784,Finance,Stock Market,1
2784,Finance,Loans,1
2783,Finance,Loans,1
2783,Finance,Forex,1
2783,Banking,Savings,1
2782,Finance,Stock Market,1
2782,Finance,Loans,1
2781,Finance,Forex,1
2781,Banking,Savings,1
2779,Finance,Forex,1
2778,Finance,Forex,1
2777,Finance,Stock Market,1
2776,Finance,Forex,1
2775,Finance,Stock Market,1
2774,Finance,Loans,1
2773,Finance,Loans,1
2773,Finance,Forex,1
2772,Finance,Stock Market,1
2772,Banking,Transfers,1
2770,Finance,Stock Market,1
2769,Banking,Savings,1
2768,Finance,Loans,1
2869,Finance,Stock Market,1
2870,Finance,Loans,1
2871,Finance,Loans,1
3001,Banking,Account Opening,1
2995,Banking,Savings,1
2993,Finance,Loans,1
2992,Finance,Stock Market,1
2991,Finance,Stock Market,1
2991,Finance,Loans,1
2990,Finance,Loans,1
2989,Finance,Loans,1
2988,Finance,Forex,1
2988,Banking,Account Opening,1
2987,Banking,Account Opening,1
2986,Finance,Stock Market,1
2986,Finance,Loans,1
2984,Finance,Stock Market,1
2983,Finance,Loans,1
2982,Finance,Stock Market,1
2981,Finance,Stock Market,1
2980,Banking,Transfers,1
2980,Banking,Savings,1
2976,Banking,Transfers,1
2975,Finance,Forex,1
2972,Finance,Forex,1
2970,Finance,Stock Market,1
2970,Finance,Forex,1
2969,Finance,Stock Market,1
2969,Finance,Loans,1
2967,Finance,Loans,1
2962,Finance,Loans,1
2961,Banking,Account Opening,1
2958,Finance,Forex,1
2999,Finance,Forex,1
3001,Banking,Savings,1
2957,Finance,Forex,1
3001,Finance,Loans,1
3031,Finance,Stock Market,1
3031,Banking,Account Opening,1
3030,Banking,Account Opening,1
3028,Finance,Loans,1
3027,Finance,Loans,1
3026,Finance,Loans,1
3026,Banking,Transfers,1
3024,Finance,Forex,1
3023,Finance,Loans,1
3022,Finance,Stock Market,1
3022,Finance,Forex,1
3020,Finance,Stock Market,1
3018,Finance,Forex,1
3017,Finance,Stock Market,1
3017,Finance,Loans,1
3017,Finance,Forex,1
3015,Finance,Loans,1
3012,Finance,Loans,1
3012,Banking,Account Opening,1
3011,Finance,Loans,1
3011,Finance,Forex,1
3010,Finance,Forex,1
3009,Finance,Stock Market,1
3009,Finance,Loans,1
3009,Finance,Forex,1
3007,Banking,Transfers,1
3006,Finance,Forex,1
3003,Finance,Stock Market,1
3003,Banking,Account Opening,1
2958,Banking,Account Opening,1
2956,Finance,Forex,1
2872,Banking,Savings,1
2911,Finance,Loans,1
2908,Finance,Stock Market,1
2906,Finance,Stock Market,1
2905,Finance,Loans,1
2905,Finance,Forex,1
2904,Finance,Stock Market,1
2902,Finance,Stock Market,1
2902,Finance,Forex,1
2901,Finance,Forex,1
2900,Finance,Forex,1
2899,Finance,Forex,1
2898,Finance,Forex,1
2894,Finance,Stock Market,1
2894,Banking,Savings,1
2893,Finance,Loans,1
2892,Finance,Stock Market,1
2892,Banking,Transfers,1
2890,Banking,Transfers,1
2889,Finance,Forex,1
2888,Finance,Stock Market,1
2886,Finance,Loans,1
2885,Finance,Forex,1
2884,Banking,Transfers,1
2883,Finance,Forex,1
2883,Banking,Transfers,1
2877,Finance,Loans,1
2876,Finance,Stock Market,1
2876,Finance,Forex,1
2874,Finance,Forex,1
2873,Finance,Stock Market,1
2910,Finance,Forex,1
2912,Finance,Forex,1
2955,Finance,Stock Market,1
2913,Finance,Stock Market,1
2955,Finance,Loans,1
2954,Banking,Account Opening,1
2952,Finance,Loans,1
2952,Finance,Forex,1
2950,Banking,Savings,1
2948,Finance,Stock Market,1
2947,Finance,Loans,1
2946,Finance,Stock Market,1
2946,Finance,Forex,1
2946,Banking,Savings,1
2945,Finance,Loans,1
2943,Banking,Savings,1
2941,Finance,Loans,1
2938,Banking,Account Opening,1
2933,Finance,Forex,1
2933,Banking,Savings,1
2931,Finance,Loans,1
2929,Banking,Transfers,1
2924,Banking,Account Opening,1
2923,Finance,Forex,1
2922,Finance,Loans,1
2921,Finance,Loans,1
2921,Finance,Forex,1
2918,Finance,Loans,1
2917,Finance,Stock Market,1
2917,Finance,Forex,1
2916,Finance,Loans,1
2916,Finance,Forex,1
2915,Banking,Savings,1
2190,Finance,Loans,1
2187,Finance,Loans,1
5768,Banking,Savings,1
1401,Finance,Loans,1
1416,Finance,Forex,1
1416,Banking,Transfers,1
1415,Finance,Forex,1
1414,Finance,Loans,1
1413,Finance,Stock Market,1
1413,Finance,Loans,1
1412,Finance,Loans,1
1408,Finance,Stock Market,1
1408,Finance,Forex,1
1407,Banking,Account Opening,1
1405,Finance,Forex,1
1403,Finance,Loans,1
1403,Finance,Forex,1
1402,Finance,Stock Market,1
1399,Finance,Stock Market,1
1454,Banking,Account Opening,1
1397,Banking,Transfers,1
1397,Banking,Savings,1
1395,Finance,Forex,1
1394,Finance,Loans,1
1394,Finance,Forex,1
1393,Finance,Stock Market,1
1393,Finance,Forex,1
1392,Finance,Stock Market,1
1392,Finance,Forex,1
1390,Finance,Loans,1
1390,Finance,Forex,1
1386,Banking,Transfers,1
1385,Banking,Account Opening,1
1384,Finance,Loans,1
1416,Finance,Loans,1
1416,Finance,Stock Market,1
1418,Finance,Forex,1
1419,Banking,Savings,1
1452,Banking,Account Opening,1
1451,Banking,Account Opening,1
1447,Finance,Loans,1
1446,Finance,Loans,1
1444,Finance,Forex,1
1444,Banking,Account Opening,1
1442,Finance,Loans,1
1441,Finance,Stock Market,1
1441,Banking,Transfers,1
1438,Finance,Loans,1
1438,Finance,Forex,1
1437,Finance,Stock Market,1
1436,Finance,Forex,1
1434,Finance,Stock Market,1
1433,Finance,Loans,1
1432,Finance,Forex,1
1431,Finance,Loans,1
1431,Finance,Forex,1
1429,Finance,Stock Market,1
1429,Banking,Transfers,1
1429,Banking,Savings,1
1427,Banking,Savings,1
1426,Finance,Stock Market,1
1426,Finance,Forex,1
1425,Finance,Stock Market,1
1425,Finance,Loans,1
1425,Finance,Forex,1
1422,Banking,Savings,1
1421,Banking,Savings,1
1383,Finance,Loans,1
1382,Finance,Loans,1
1382,Finance,Forex,1
1347,Finance,Stock Market,1
1345,Finance,Loans,1
1345,Finance,Forex,1
1344,Finance,Stock Market,1
1344,Finance,Loans,1
1344,Finance,Forex,1
1343,Finance,Stock Market,1
1343,Finance,Loans,1
1342,Finance,Loans,1
1341,Finance,Stock Market,1
1341,Finance,Loans,1
1340,Finance,Stock Market,1
1340,Finance,Forex,1
1338,Finance,Loans,1
1337,Finance,Loans,1
1337,Finance,Forex,1
1335,Finance,Forex,1
1333,Finance,Forex,1
1332,Banking,Transfers,1
1331,Finance,Stock Market,1
1327,Finance,Stock Market,1
1325,Finance,Forex,1
1319,Banking,Savings,1
1318,Finance,Stock Market,1
1318,Finance,Forex,1
1317,Banking,Savings,1
1316,Finance,Stock Market,1
1315,Finance,Forex,1
1315,Banking,Account Opening,1
1314,Finance,Stock Market,1
1345,Finance,Stock Market,1
1348,Finance,Forex,1
1380,Finance,Stock Market,1
1348,Finance,Stock Market,1
1380,Finance,Forex,1
1379,Finance,Stock Market,1
1379,Banking,Transfers,1
1378,Finance,Stock Market,1
1375,Finance,Loans,1
1374,Finance,Stock Market,1
1374,Banking,Transfers,1
1373,Banking,Transfers,1
1372,Finance,Stock Market,1
1371,Finance,Forex,1
1370,Finance,Stock Market,1
1370,Finance,Loans,1
1368,Finance,Loans,1
1367,Finance,Stock Market,1
1365,Finance,Stock Market,1
1365,Finance,Forex,1
1365,Banking,Savings,1
1363,Finance,Forex,1
1361,Banking,Transfers,1
1360,Finance,Stock Market,1
1359,Banking,Account Opening,1
1358,Banking,Savings,1
1355,Finance,Stock Market,1
1354,Finance,Stock Market,1
1354,Banking,Account Opening,1
1352,Banking,Account Opening,1
1351,Finance,Forex,1
1349,Finance,Stock Market,1
1349,Finance,Forex,1
1453,Finance,Loans,1
1455,Finance,Stock Market,1
2187,Finance,Forex,1
1524,Finance,Forex,1
1541,Finance,Loans,1
1540,Finance,Loans,1
1540,Banking,Transfers,1
1539,Finance,Forex,1
1538,Finance,Stock Market,1
1537,Finance,Forex,1
1534,Finance,Forex,1
1533,Banking,Transfers,1
1531,Banking,Account Opening,1
1529,Banking,Savings,1
1528,Finance,Stock Market,1
1528,Banking,Transfers,1
1528,Banking,Account Opening,1
1525,Finance,Stock Market,1
1523,Finance,Stock Market,1
1456,Banking,Account Opening,1
1523,Finance,Loans,1
1522,Finance,Loans,1
1522,Finance,Forex,1
1522,Banking,Account Opening,1
1521,Finance,Loans,1
1521,Banking,Account Opening,1
1520,Finance,Loans,1
1520,Banking,Account Opening,1
1519,Finance,Stock Market,1
1519,Finance,Forex,1
1518,Finance,Forex,1
1517,Finance,Forex,1
1517,Banking,Account Opening,1
1516,Banking,Savings,1
1542,Finance,Stock Market,1
1544,Banking,Account Opening,1
1544,Finance,Stock Market,1
1545,Finance,Forex,1
1579,Finance,Loans,1
1578,Finance,Stock Market,1
1578,Finance,Loans,1
1577,Finance,Stock Market,1
1576,Finance,Loans,1
1575,Finance,Loans,1
1575,Banking,Transfers,1
1573,Finance,Forex,1
1572,Finance,Stock Market,1
1572,Banking,Savings,1
1570,Finance,Forex,1
1566,Finance,Stock Market,1
1565,Finance,Loans,1
1563,Finance,Stock Market,1
1562,Finance,Loans,1
1562,Banking,Transfers,1
1561,Finance,Stock Market,1
1561,Banking,Savings,1
1559,Finance,Forex,1
1558,Finance,Loans,1
1557,Finance,Stock Market,1
1555,Finance,Forex,1
1554,Banking,Account Opening,1
1553,Finance,Loans,1
1552,Finance,Stock Market,1
1549,Finance,Loans,1
1547,Banking,Transfers,1
1547,Banking,Savings,1
1546,Finance,Stock Market,1
1512,Finance,Loans,1
1511,Finance,Stock Market,1
1510,Finance,Forex,1
1485,Finance,Loans,1
1484,Finance,Loans,1
1483,Banking,Savings,1
1482,Finance,Loans,1
1480,Finance,Loans,1
1479,Finance,Forex,1
1478,Finance,Loans,1
1478,Banking,Transfers,1
1477,Finance,Loans,1
1477,Banking,Account Opening,1
1475,Finance,Stock Market,1
1475,Finance,Forex,1
1474,Finance,Stock Market,1
1474,Banking,Savings,1
1473,Finance,Stock Market,1
1472,Finance,Forex,1
1471,Finance,Loans,1
1471,Banking,Savings,1
1469,Banking,Savings,1
1467,Banking,Transfers,1
1466,Finance,Loans,1
1466,Banking,Account Opening,1
1465,Finance,Stock Market,1
1464,Finance,Forex,1
1462,Finance,Stock Market,1
1460,Finance,Loans,1
1459,Finance,Stock Market,1
1459,Banking,Transfers,1
1459,Banking,Savings,1
1457,Finance,Loans,1
1484,Finance,Stock Market,1
1485,Finance,Stock Market,1
1509,Banking,Transfers,1
1486,Finance,Loans,1
1508,Finance,Forex,1
1508,Banking,Savings,1
1506,Finance,Stock Market,1
1506,Finance,Loans,1
1505,Finance,Stock Market,1
1505,Finance,Forex,1
1504,Finance,Stock Market,1
1504,Finance,Loans,1
1504,Finance,Forex,1
1503,Finance,Stock Market,1
1502,Banking,Savings,1
1502,Banking,Account Opening,1
1501,Banking,Transfers,1
1500,Finance,Stock Market,1
1499,Finance,Loans,1
1499,Banking,Savings,1
1498,Finance,Stock Market,1
1498,Finance,Loans,1
1495,Finance,Stock Market,1
1494,Finance,Loans,1
1492,Finance,Loans,1
1492,Banking,Savings,1
1491,Banking,Account Opening,1
1490,Finance,Loans,1
1489,Finance,Stock Market,1
1489,Finance,Loans,1
1489,Banking,Savings,1
1487,Banking,Savings,1
1486,Finance,Stock Market,1
1310,Finance,Stock Market,1
1310,Banking,Savings,1
1305,Finance,Loans,1
1104,Finance,Loans,1
1116,Finance,Stock Market,1
1116,Banking,Transfers,1
1115,Finance,Stock Market,1
1115,Finance,Forex,1
1115,Banking,Transfers,1
1110,Finance,Loans,1
1110,Finance,Forex,1
1108,Finance,Stock Market,1
1108,Banking,Savings,1
1107,Finance,Stock Market,1
1107,Finance,Loans,1
1106,Finance,Loans,1
1106,Finance,Forex,1
1104,Finance,Stock Market,1
1103,Finance,Loans,1
1303,Finance,Loans,1
1102,Finance,Stock Market,1
1100,Finance,Loans,1
1099,Banking,Savings,1
1096,Finance,Loans,1
1095,Finance,Forex,1
1094,Finance,Stock Market,1
1091,Finance,Forex,1
1090,Banking,Savings,1
1089,Finance,Stock Market,1
1088,Finance,Loans,1
1087,Finance,Stock Market,1
1087,Banking,Transfers,1
1085,Finance,Loans,1
1084,Banking,Transfers,1
1117,Finance,Forex,1
1118,Finance,Forex,1
1118,Finance,Loans,1
1119,Finance,Stock Market,1
1148,Banking,Savings,1
1147,Finance,Stock Market,1
1147,Finance,Forex,1
1146,Banking,Account Opening,1
1142,Finance,Stock Market,1
1142,Banking,Account Opening,1
1140,Finance,Loans,1
1138,Finance,Loans,1
1137,Finance,Loans,1
1137,Finance,Forex,1
1136,Finance,Loans,1
1135,Finance,Stock Market,1
1135,Finance,Forex,1
1134,Finance,Stock Market,1
1134,Finance,Forex,1
1130,Finance,Stock Market,1
1129,Finance,Stock Market,1
1127,Finance,Stock Market,1
1127,Finance,Loans,1
1126,Finance,Loans,1
1125,Banking,Transfers,1
1125,Banking,Savings,1
1124,Banking,Savings,1
1123,Finance,Forex,1
1123,Banking,Savings,1
1123,Banking,Account Opening,1
1122,Finance,Forex,1
1121,Finance,Stock Market,1
1120,Finance,Loans,1
1082,Finance,Forex,1
1082,Banking,Transfers,1
1078,Finance,Loans,1
1036,Banking,Savings,1
1034,Finance,Stock Market,1
1034,Finance,Loans,1
1032,Finance,Loans,1
1031,Finance,Stock Market,1
1030,Finance,Forex,1
1028,Finance,Loans,1
1028,Banking,Savings,1
1027,Banking,Savings,1
1027,Banking,Account Opening,1
1025,Finance,Loans,1
1021,Finance,Stock Market,1
1021,Finance,Loans,1
1018,Finance,Stock Market,1
1017,Finance,Stock Market,1
1017,Banking,Savings,1
1015,Finance,Stock Market,1
1015,Finance,Loans,1
1014,Finance,Loans,1
1013,Finance,Forex,1
1012,Finance,Loans,1
1012,Finance,Forex,1
1012,Banking,Savings,1
1010,Finance,Stock Market,1
1009,Finance,Loans,1
1009,Finance,Forex,1
1008,Finance,Stock Market,1
1008,Banking,Transfers,1
1007,Finance,Stock Market,1
1006,Finance,Loans,1
1035,Banking,Account Opening,1
1037,Banking,Account Opening,1
1077,Finance,Stock Market,1
1038,Banking,Transfers,1
1075,Finance,Forex,1
1074,Banking,Transfers,1
1071,Finance,Stock Market,1
1071,Banking,Account Opening,1
1069,Banking,Account Opening,1
1068,Finance,Stock Market,1
1066,Finance,Forex,1
1064,Finance,Forex,1
1063,Finance,Forex,1
1063,Banking,Account Opening,1
1062,Finance,Stock Market,1
1060,Finance,Forex,1
1059,Finance,Stock Market,1
1058,Finance,Loans,1
1057,Finance,Forex,1
1056,Finance,Stock Market,1
1055,Finance,Loans,1
1055,Banking,Transfers,1
1054,Finance,Loans,1
1054,Banking,Account Opening,1
1052,Finance,Loans,1
1052,Finance,Forex,1
1049,Finance,Stock Market,1
1047,Banking,Transfers,1
1046,Finance,Loans,1
1046,Banking,Transfers,1
1045,Finance,Forex,1
1043,Finance,Forex,1
1039,Finance,Loans,1
1149,Finance,Forex,1
1149,Finance,Loans,1
1150,Finance,Forex,1
1263,Finance,Loans,1
1263,Banking,Savings,1
1261,Finance,Stock Market,1
1261,Finance,Loans,1
1261,Finance,Forex,1
1260,Finance,Loans,1
1260,Finance,Forex,1
1260,Banking,Account Opening,1
1258,Finance,Forex,1
1257,Finance,Stock Market,1
1257,Finance,Loans,1
1257,Finance,Forex,1
1257,Banking,Savings,1
1256,Banking,Transfers,1
1254,Banking,Transfers,1
1253,Finance,Loans,1
1253,Finance,Forex,1
1253,Banking,Savings,1
1252,Banking,Account Opening,1
1251,Finance,Stock Market,1
1251,Finance,Loans,1
1249,Finance,Stock Market,1
1248,Finance,Loans,1
1246,Finance,Loans,1
1244,Finance,Stock Market,1
1243,Finance,Forex,1
1242,Finance,Stock Market,1
1241,Finance,Stock Market,1
1241,Finance,Forex,1
1240,Finance,Loans,1
1263,Banking,Transfers,1
1264,Finance,Forex,1
1237,Finance,Stock Market,1
1264,Finance,Stock Market,1
1299,Finance,Loans,1
1298,Banking,Transfers,1
1298,Banking,Savings,1
1297,Banking,Account Opening,1
1295,Finance,Stock Market,1
1292,Banking,Transfers,1
1288,Finance,Loans,1
1288,Finance,Forex,1
1287,Finance,Forex,1
1286,Finance,Forex,1
1284,Finance,Forex,1
1283,Finance,Loans,1
1282,Finance,Stock Market,1
1281,Finance,Stock Market,1
1280,Finance,Forex,1
1278,Finance,Loans,1
1278,Banking,Transfers,1
1278,Banking,Savings,1
1277,Finance,Forex,1
1276,Finance,Forex,1
1275,Finance,Loans,1
1274,Finance,Loans,1
1274,Finance,Forex,1
1272,Finance,Forex,1
1271,Finance,Loans,1
1271,Banking,Account Opening,1
1267,Finance,Loans,1
1265,Finance,Stock Market,1
1265,Finance,Forex,1
1238,Finance,Forex,1
1236,Finance,Loans,1
1152,Finance,Stock Market,1
1185,Finance,Forex,1
1178,Banking,Transfers,1
1177,Finance,Stock Market,1
1176,Banking,Savings,1
1174,Finance,Stock Market,1
1173,Finance,Loans,1
1172,Finance,Stock Market,1
1171,Finance,Stock Market,1
1171,Finance,Loans,1
1171,Finance,Forex,1
1168,Banking,Transfers,1
1166,Banking,Savings,1
1166,Banking,Account Opening,1
1165,Finance,Stock Market,1
1165,Finance,Forex,1
1164,Finance,Stock Market,1
1164,Finance,Loans,1
1163,Finance,Forex,1
1163,Banking,Savings,1
1162,Finance,Stock Market,1
1161,Finance,Loans,1
1160,Banking,Savings,1
1159,Finance,Forex,1
1159,Banking,Account Opening,1
1158,Finance,Stock Market,1
1156,Finance,Loans,1
1155,Finance,Loans,1
1155,Finance,Forex,1
1154,Finance,Stock Market,1
1153,Finance,Forex,1
1184,Finance,Forex,1
1186,Finance,Forex,1
1236,Finance,Forex,1
1187,Banking,Transfers,1
1235,Finance,Loans,1
1231,Banking,Account Opening,1
1230,Finance,Forex,1
1230,Banking,Account Opening,1
1227,Finance,Forex,1
1227,Banking,Savings,1
1225,Finance,Forex,1
1225,Banking,Account Opening,1
1224,Finance,Loans,1
1224,Finance,Forex,1
1224,Banking,Transfers,1
1221,Banking,Transfers,1
1217,Finance,Stock Market,1
1216,Finance,Loans,1
1214,Finance,Forex,1
1213,Finance,Stock Market,1
1213,Finance,Loans,1
1211,Finance,Stock Market,1
1211,Banking,Savings,1
1210,Finance,Stock Market,1
1209,Finance,Loans,1
1208,Finance,Forex,1
1207,Finance,Stock Market,1
1200,Finance,Forex,1
1199,Banking,Transfers,1
1197,Finance,Loans,1
1195,Finance,Stock Market,1
1191,Banking,Savings,1
1187,Finance,Forex,1
1581,Finance,Forex,1
1582,Finance,Loans,1
1582,Finance,Stock Market,1
1997,Finance,Stock Market,1
2015,Banking,Transfers,1
2013,Finance,Stock Market,1
2009,Banking,Transfers,1
2009,Banking,Savings,1
2009,Banking,Account Opening,1
2008,Finance,Loans,1
2008,Banking,Account Opening,1
2005,Banking,Account Opening,1
2002,Finance,Forex,1
2000,Finance,Loans,1
2000,Finance,Forex,1
1999,Finance,Forex,1
1999,Banking,Account Opening,1
1998,Banking,Transfers,1
1996,Finance,Forex,1
1897,Finance,Stock Market,1
1995,Finance,Forex,1
1993,Finance,Loans,1
1990,Finance,Stock Market,1
1990,Finance,Loans,1
1989,Finance,Forex,1
1989,Banking,Account Opening,1
1988,Finance,Stock Market,1
1988,Finance,Forex,1
1984,Finance,Forex,1
1983,Finance,Forex,1
1981,Finance,Stock Market,1
1981,Finance,Loans,1
1979,Finance,Forex,1
1979,Banking,Account Opening,1
2016,Banking,Account Opening,1
2016,Finance,Loans,1
2020,Banking,Account Opening,1
2020,Finance,Loans,1
2050,Finance,Stock Market,1
2049,Finance,Loans,1
2048,Finance,Forex,1
2043,Finance,Stock Market,1
2043,Banking,Savings,1
2042,Finance,Loans,1
2042,Finance,Forex,1
2040,Banking,Savings,1
2039,Finance,Loans,1
2039,Banking,Account Opening,1
2037,Finance,Stock Market,1
2036,Banking,Transfers,1
