customernumber,Top Categories,Total Interactions
6597,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6599,"[['Finance', 'Stock Market'], ['Banking', 'Savings']]",3
6600,"[['Finance', 'Forex']]",1
6601,"[['Finance', 'Loans']]",1
6603,"[['Banking', 'Account Opening']]",1
6604,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6605,"[['Banking', 'Savings']]",1
6606,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6608,"[['Finance', 'Stock Market']]",2
6609,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
6611,"[['Finance', 'Stock Market']]",1
6614,"[['Finance', 'Stock Market']]",2
6615,"[['Finance', 'Loans']]",1
6616,"[['Finance', 'Forex']]",1
6617,"[['Finance', 'Loans']]",1
6618,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6620,"[['Finance', 'Stock Market']]",1
6621,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6622,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",4
6624,"[['Finance', 'Loans']]",1
6625,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
6626,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6627,"[['Finance', 'Stock Market']]",1
6628,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6629,"[['Finance', 'Loans']]",2
6631,"[['Banking', 'Transfers']]",1
6635,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
6636,"[['Finance', 'Loans']]",1
6637,"[['Finance', 'Forex']]",1
6638,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6639,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6641,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
6642,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6644,"[['Finance', 'Forex']]",1
6645,"[['Finance', 'Loans']]",1
6646,"[['Finance', 'Loans']]",1
6647,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6648,"[['Finance', 'Forex']]",1
6649,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6650,"[['Banking', 'Transfers']]",1
6653,"[['Finance', 'Forex']]",1
6654,"[['Finance', 'Loans']]",1
6655,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6656,"[['Finance', 'Loans']]",1
6657,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6658,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6659,"[['Finance', 'Forex']]",1
6660,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6661,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
6662,"[['Finance', 'Forex']]",1
6663,"[['Banking', 'Transfers']]",1
6664,"[['Finance', 'Loans']]",2
6665,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6666,"[['Banking', 'Transfers']]",1
6667,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6668,"[['Finance', 'Forex']]",1
6669,"[['Finance', 'Stock Market']]",1
6670,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
6671,"[['Finance', 'Forex']]",1
6672,"[['Finance', 'Forex']]",1
6673,"[['Banking', 'Account Opening']]",3
6674,"[['Finance', 'Stock Market']]",1
6676,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
6677,"[['Finance', 'Stock Market']]",1
6679,"[['Finance', 'Forex']]",2
6680,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6681,"[['Finance', 'Forex']]",1
6682,"[['Banking', 'Account Opening']]",1
6684,"[['Finance', 'Forex']]",1
6686,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
6690,"[['Finance', 'Forex']]",1
6691,"[['Finance', 'Stock Market']]",1
6692,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6694,"[['Finance', 'Stock Market']]",1
6695,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6696,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6698,"[['Finance', 'Stock Market']]",1
6701,"[['Finance', 'Stock Market']]",1
6702,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6703,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6704,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6708,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6709,"[['Finance', 'Loans']]",1
6710,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
6714,"[['Finance', 'Forex']]",1
6717,"[['Finance', 'Stock Market']]",1
6719,"[['Finance', 'Loans']]",1
6720,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
6723,"[['Finance', 'Loans']]",1
6724,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6725,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6726,"[['Banking', 'Account Opening']]",1
6727,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
6728,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
6729,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
6730,"[['Finance', 'Loans']]",1
6735,"[['Banking', 'Account Opening']]",1
6736,"[['Finance', 'Forex']]",1
6738,"[['Finance', 'Stock Market']]",1
6742,"[['Finance', 'Forex']]",1
6743,"[['Finance', 'Loans']]",1
6748,"[['Banking', 'Account Opening']]",1
6749,"[['Finance', 'Stock Market']]",1
6750,"[['Finance', 'Loans']]",1
6751,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6752,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6753,"[['Finance', 'Forex']]",1
6755,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
6756,"[['Banking', 'Transfers']]",1
6757,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
6760,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6761,"[['Banking', 'Transfers']]",1
6764,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6765,"[['Banking', 'Savings']]",1
6766,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",3
6768,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6770,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
6771,"[['Banking', 'Savings']]",1
6773,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6775,"[['Finance', 'Stock Market']]",1
6776,"[['Finance', 'Loans']]",1
6778,"[['Finance', 'Forex']]",1
6779,"[['Finance', 'Stock Market']]",1
6781,"[['Finance', 'Loans']]",1
6782,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
6783,"[['Finance', 'Loans']]",1
6784,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
6785,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
6786,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",4
6787,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6788,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
6790,"[['Finance', 'Loans']]",1
6792,"[['Banking', 'Transfers']]",1
6793,"[['Finance', 'Forex']]",1
6795,"[['Finance', 'Stock Market']]",1
6797,"[['Finance', 'Forex']]",1
6798,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
6799,"[['Finance', 'Forex'], ['Banking', 'Savings']]",4
6800,"[['Finance', 'Loans']]",1
6801,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6803,"[['Finance', 'Loans']]",1
6804,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6805,"[['Finance', 'Forex']]",1
6806,"[['Finance', 'Loans']]",1
6808,"[['Finance', 'Forex']]",1
6809,"[['Finance', 'Loans']]",1
6810,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
6812,"[['Finance', 'Forex']]",1
6813,"[['Finance', 'Stock Market']]",1
6815,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6816,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
6819,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6820,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6821,"[['Finance', 'Forex']]",1
6822,"[['Finance', 'Stock Market']]",1
6823,"[['Finance', 'Forex']]",1
6824,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6825,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6827,"[['Finance', 'Stock Market']]",2
6828,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6829,"[['Finance', 'Loans']]",1
6833,"[['Finance', 'Loans']]",1
6834,"[['Banking', 'Transfers']]",1
6835,"[['Finance', 'Stock Market']]",1
6838,"[['Banking', 'Account Opening']]",1
6840,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6841,"[['Finance', 'Stock Market']]",1
6843,"[['Finance', 'Loans']]",1
6844,"[['Finance', 'Stock Market']]",1
6845,"[['Finance', 'Stock Market']]",1
6846,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6847,"[['Banking', 'Account Opening']]",1
6849,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6850,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6852,"[['Banking', 'Savings']]",1
6855,"[['Finance', 'Forex']]",1
6856,"[['Finance', 'Loans']]",1
6857,"[['Finance', 'Stock Market']]",1
6858,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6860,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6861,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6863,"[['Banking', 'Savings']]",1
6865,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6867,"[['Finance', 'Loans']]",1
6868,"[['Banking', 'Savings']]",1
6869,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6870,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6871,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
6874,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6876,"[['Finance', 'Forex']]",1
6877,"[['Finance', 'Stock Market']]",1
6878,"[['Finance', 'Stock Market']]",1
6880,"[['Finance', 'Forex']]",1
6881,"[['Finance', 'Loans']]",1
6882,"[['Finance', 'Forex']]",1
6883,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6884,"[['Finance', 'Forex']]",1
6886,"[['Banking', 'Transfers']]",1
6888,"[['Finance', 'Stock Market']]",1
6889,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6890,"[['Finance', 'Loans']]",4
6891,"[['Finance', 'Stock Market']]",1
6893,"[['Finance', 'Loans']]",1
6894,"[['Finance', 'Loans']]",1
6899,"[['Finance', 'Loans']]",1
6900,"[['Finance', 'Forex']]",1
6901,"[['Finance', 'Loans']]",1
6902,"[['Finance', 'Forex']]",1
6903,"[['Finance', 'Forex']]",1
6904,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
6905,"[['Banking', 'Transfers']]",1
6907,"[['Finance', 'Stock Market']]",1
6908,"[['Finance', 'Stock Market']]",1
6912,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6913,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6914,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6916,"[['Banking', 'Savings']]",1
6919,"[['Finance', 'Stock Market']]",1
6922,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6923,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6924,"[['Finance', 'Stock Market']]",2
6926,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6927,"[['Banking', 'Savings']]",1
6929,"[['Finance', 'Loans']]",1
6930,"[['Banking', 'Savings']]",1
6932,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
6933,"[['Banking', 'Transfers']]",2
6934,"[['Finance', 'Forex']]",1
6936,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6938,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6939,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6940,"[['Finance', 'Forex']]",1
6941,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6943,"[['Finance', 'Stock Market']]",1
6944,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
6945,"[['Finance', 'Stock Market']]",1
6949,"[['Finance', 'Forex']]",2
6950,"[['Finance', 'Forex']]",1
6951,"[['Finance', 'Stock Market']]",1
6953,"[['Banking', 'Account Opening']]",1
6954,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
6955,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6957,"[['Finance', 'Forex']]",2
6959,"[['Finance', 'Loans']]",1
6960,"[['Finance', 'Forex']]",1
6961,"[['Finance', 'Forex']]",1
6963,"[['Finance', 'Stock Market']]",1
6965,"[['Finance', 'Loans']]",1
6967,"[['Finance', 'Forex']]",1
6968,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6969,"[['Finance', 'Loans']]",1
6970,"[['Finance', 'Forex']]",1
6972,"[['Finance', 'Stock Market']]",1
6973,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
6974,"[['Finance', 'Stock Market']]",2
6975,"[['Finance', 'Loans']]",2
6976,"[['Finance', 'Stock Market']]",1
6977,"[['Finance', 'Stock Market']]",1
6981,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6982,"[['Banking', 'Transfers']]",1
6985,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6986,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6987,"[['Finance', 'Stock Market']]",1
6988,"[['Finance', 'Loans']]",1
6989,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6993,"[['Finance', 'Stock Market']]",2
6994,"[['Finance', 'Forex']]",1
6995,"[['Finance', 'Forex']]",1
6996,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening'], ['Finance', 'Forex']]",4
6997,"[['Finance', 'Stock Market']]",1
7000,"[['Finance', 'Loans']]",1
7001,"[['Finance', 'Forex']]",1
7002,"[['Banking', 'Account Opening']]",1
7003,"[['Finance', 'Loans']]",2
7004,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
7005,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
7007,"[['Banking', 'Account Opening']]",1
7008,"[['Banking', 'Savings']]",1
7009,"[['Finance', 'Loans']]",1
7010,"[['Finance', 'Loans']]",1
7013,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
7014,"[['Finance', 'Stock Market']]",1
7015,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7016,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
7017,"[['Finance', 'Loans']]",1
7018,"[['Finance', 'Loans']]",1
7019,"[['Finance', 'Loans']]",1
7022,"[['Banking', 'Account Opening']]",1
7024,"[['Banking', 'Transfers']]",1
7025,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
7027,"[['Finance', 'Loans']]",1
7028,"[['Banking', 'Transfers']]",1
7029,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
7030,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
7031,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
7032,"[['Finance', 'Forex']]",1
7035,"[['Finance', 'Forex']]",1
7036,"[['Finance', 'Stock Market']]",1
7037,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7038,"[['Finance', 'Stock Market']]",1
7040,"[['Finance', 'Stock Market']]",2
7042,"[['Banking', 'Account Opening']]",1
7044,"[['Finance', 'Stock Market']]",1
7045,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7046,"[['Finance', 'Forex']]",1
7047,"[['Finance', 'Forex']]",1
7048,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7049,"[['Finance', 'Loans']]",2
7051,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
7052,"[['Banking', 'Account Opening']]",1
7053,"[['Finance', 'Forex']]",1
7054,"[['Finance', 'Loans']]",1
7055,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
7056,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
7058,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",3
7059,"[['Finance', 'Loans']]",1
7060,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
7062,"[['Finance', 'Forex']]",1
7064,"[['Banking', 'Transfers']]",1
7065,"[['Finance', 'Forex']]",1
7067,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
7068,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
7069,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
7071,"[['Finance', 'Forex']]",1
7073,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
7074,"[['Finance', 'Loans']]",1
7075,"[['Finance', 'Loans']]",1
7077,"[['Banking', 'Savings']]",1
7082,"[['Finance', 'Loans']]",1
7083,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
7085,"[['Finance', 'Loans']]",1
7086,"[['Finance', 'Forex']]",1
7089,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
7091,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7095,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
7096,"[['Finance', 'Stock Market'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",4
7099,"[['Finance', 'Loans']]",1
7101,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
7102,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
7103,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
7104,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
7105,"[['Finance', 'Stock Market']]",1
7106,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7107,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
7108,"[['Finance', 'Loans']]",1
7109,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
7111,"[['Banking', 'Transfers']]",1
7113,"[['Finance', 'Loans']]",3
7115,"[['Finance', 'Forex']]",1
7116,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
7120,"[['Finance', 'Loans']]",1
7123,"[['Banking', 'Account Opening']]",1
7124,"[['Finance', 'Loans']]",1
7126,"[['Finance', 'Loans']]",1
7127,"[['Banking', 'Transfers']]",1
7131,"[['Finance', 'Forex']]",1
7132,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
7133,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
7135,"[['Finance', 'Loans']]",1
7136,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
7137,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
7139,"[['Finance', 'Stock Market']]",1
7142,"[['Finance', 'Loans']]",1
7144,"[['Finance', 'Loans']]",1
7145,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
7146,"[['Finance', 'Loans']]",1
7147,"[['Finance', 'Loans']]",1
7149,"[['Finance', 'Forex']]",1
7150,"[['Finance', 'Forex']]",1
7151,"[['Finance', 'Loans']]",1
7153,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
7156,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
7157,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",3
7158,"[['Finance', 'Forex']]",2
7159,"[['Finance', 'Forex']]",2
7160,"[['Finance', 'Loans']]",1
7161,"[['Finance', 'Stock Market']]",1
7162,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
7163,"[['Finance', 'Loans']]",1
7164,"[['Finance', 'Forex']]",1
7165,"[['Finance', 'Loans']]",1
7166,"[['Finance', 'Stock Market']]",1
7167,"[['Finance', 'Loans']]",1
7169,"[['Banking', 'Savings']]",1
7170,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
7172,"[['Finance', 'Forex']]",1
7173,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
7174,"[['Banking', 'Transfers']]",1
7175,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
7176,"[['Finance', 'Stock Market']]",1
7177,"[['Finance', 'Forex']]",2
7181,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
7184,"[['Banking', 'Transfers']]",1
7185,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
7187,"[['Banking', 'Savings'], ['Banking', 'Account Opening']]",3
7189,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
7194,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
7196,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
7198,"[['Finance', 'Loans']]",1
7199,"[['Finance', 'Stock Market']]",1
7200,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
7201,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
7203,"[['Finance', 'Loans']]",1
7204,"[['Finance', 'Loans']]",1
7207,"[['Finance', 'Stock Market'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
7208,"[['Banking', 'Transfers']]",1
7209,"[['Finance', 'Loans']]",1
7212,"[['Finance', 'Forex']]",2
7213,"[['Finance', 'Forex']]",1
7214,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
7216,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
7217,"[['Banking', 'Transfers']]",1
7218,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
7219,"[['Finance', 'Loans']]",1
7220,"[['Finance', 'Loans']]",1
7221,"[['Finance', 'Forex']]",1
7222,"[['Finance', 'Stock Market']]",1
7224,"[['Finance', 'Stock Market']]",1
7225,"[['Finance', 'Forex']]",1
7226,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
7229,"[['Finance', 'Stock Market']]",1
7230,"[['Finance', 'Stock Market']]",1
7231,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",4
7233,"[['Finance', 'Loans']]",1
7234,"[['Finance', 'Stock Market']]",2
7235,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
7237,"[['Finance', 'Loans']]",1
7238,"[['Finance', 'Forex']]",1
7239,"[['Finance', 'Stock Market']]",1
7243,"[['Finance', 'Forex']]",1
7245,"[['Finance', 'Loans']]",1
7246,"[['Finance', 'Forex']]",1
7250,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
7252,"[['Finance', 'Stock Market']]",1
7254,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
7255,"[['Banking', 'Account Opening']]",1
7256,"[['Finance', 'Stock Market']]",2
7257,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
7259,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
7261,"[['Finance', 'Stock Market']]",1
7262,"[['Finance', 'Loans']]",1
7264,"[['Banking', 'Transfers'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
7265,"[['Finance', 'Loans']]",1
7266,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
