customernumber,notification_id,response_time,response_type
6542,6282,45,ignored
4309,6283,32,dismissed
3069,6284,2,ignored
4610,6285,8,ignored
8221,6286,56,opened
9365,6287,21,dismissed
4927,6288,57,dismissed
6839,6289,25,opened
2465,6290,44,ignored
1840,6291,20,opened
8213,6292,33,opened
8028,6293,59,ignored
4769,6294,18,dismissed
9052,6295,12,dismissed
6265,6296,44,opened
2562,6297,5,dismissed
5991,6298,30,dismissed
9295,6299,8,opened
2507,6300,57,opened
4757,6301,19,ignored
2373,6302,60,opened
2180,6303,30,ignored
4503,6304,10,opened
7442,6305,20,ignored
4243,6306,51,ignored
7623,6307,28,dismissed
8573,6308,20,ignored
1668,6309,31,opened
3754,6310,56,dismissed
8523,6311,58,dismissed
1740,6312,54,ignored
8488,6313,38,opened
2147,6314,57,opened
4559,6315,58,opened
6994,6316,21,ignored
9139,6317,58,dismissed
1295,6318,24,opened
8627,6319,18,opened
7171,6320,58,dismissed
1654,6321,8,ignored
5506,6322,22,dismissed
8834,6323,14,dismissed
4396,6324,21,opened
6379,6325,55,ignored
9384,6326,13,dismissed
8612,6327,17,dismissed
5025,6328,7,opened
1803,6329,24,dismissed
5683,6330,22,opened
9769,6331,23,opened
4906,6332,15,dismissed
8473,6333,53,opened
9865,6334,49,ignored
9365,6335,57,opened
3677,6336,12,opened
1135,6337,41,opened
2583,6338,55,opened
7806,6339,8,dismissed
5078,6340,8,dismissed
3141,6341,10,dismissed
1954,6342,15,dismissed
4254,6343,5,ignored
1070,6344,1,ignored
7014,6345,16,dismissed
7568,6346,27,opened
4070,6347,32,opened
9607,6348,13,dismissed
9774,6349,49,ignored
1813,6350,25,opened
9606,6351,11,dismissed
5708,6352,49,dismissed
1950,6353,53,ignored
4069,6354,35,ignored
7115,6355,40,dismissed
1165,6356,58,ignored
9170,6357,38,ignored
9064,6358,46,dismissed
8717,6359,52,ignored
6393,6360,15,opened
9340,6361,8,dismissed
5089,6362,36,opened
3730,6363,16,opened
4274,6364,52,dismissed
5711,6365,52,opened
7912,6366,8,dismissed
1055,6367,59,opened
1683,6368,51,opened
7246,6369,26,opened
8321,6370,44,opened
9916,6371,50,opened
3965,6372,45,dismissed
2545,6373,10,ignored
6083,6374,43,ignored
4486,6375,20,dismissed
1619,6376,3,dismissed
5729,6377,3,dismissed
3133,6378,29,ignored
6754,6379,8,dismissed
7239,6380,2,dismissed
6799,6381,43,dismissed
2633,6382,46,ignored
4027,6383,9,dismissed
6275,6384,30,opened
5573,6385,4,opened
6596,6386,3,opened
2137,6387,43,ignored
1591,6388,40,dismissed
4840,6389,30,opened
4345,6390,26,opened
5450,6391,39,opened
8406,6392,16,opened
7352,6393,10,dismissed
8566,6394,43,ignored
6021,6395,18,dismissed
4880,6396,59,dismissed
4463,6397,58,opened
7929,6398,46,dismissed
6013,6399,1,dismissed
5348,6400,27,dismissed
3817,6401,37,opened
9374,6402,42,ignored
8529,6403,56,dismissed
8151,6404,36,dismissed
9117,6405,31,ignored
2537,6406,16,ignored
3902,6407,5,opened
7928,6408,36,opened
2850,6409,33,ignored
5989,6410,48,ignored
5847,6411,14,ignored
7034,6412,54,opened
1292,6413,11,dismissed
3170,6414,8,opened
4973,6415,18,opened
9144,6416,47,ignored
6838,6417,7,dismissed
6338,6418,49,opened
9115,6419,25,ignored
3436,6420,44,dismissed
8322,6421,31,dismissed
2958,6422,41,dismissed
7630,6423,38,dismissed
8405,6424,43,dismissed
3070,6425,35,ignored
6076,6426,46,ignored
5482,6427,19,opened
9679,6428,10,ignored
6741,6429,28,dismissed
2954,6430,16,opened
7095,6431,50,dismissed
2173,6432,47,ignored
7422,6433,47,opened
9676,6434,42,ignored
1127,6435,43,dismissed
4995,6436,19,opened
6282,6437,2,opened
1935,6438,41,dismissed
2912,6439,43,ignored
1103,6440,49,opened
2049,6441,34,opened
6792,6442,5,ignored
2312,6443,12,dismissed
3575,6444,2,opened
4175,6445,7,ignored
6395,6446,37,opened
2635,6447,43,ignored
5180,6448,44,ignored
7952,6449,33,opened
3447,6450,1,opened
3949,6451,9,ignored
4614,6452,11,opened
3596,6453,20,opened
1358,6454,7,ignored
2952,6455,48,ignored
5324,6456,51,dismissed
6043,6457,19,opened
7399,6458,9,opened
5416,6459,50,dismissed
9755,6460,14,ignored
9272,6461,58,dismissed
7832,6462,15,dismissed
2331,6463,9,dismissed
9272,6464,29,dismissed
1720,6465,39,opened
9690,6466,19,ignored
7313,6467,28,opened
8459,6468,3,opened
8884,6469,10,ignored
2386,6470,22,dismissed
8450,6471,13,opened
6521,6472,3,ignored
7762,6473,3,ignored
9713,6474,18,opened
8539,6475,18,dismissed
1416,6476,47,dismissed
9722,6477,38,ignored
1699,6478,13,opened
3966,6479,8,ignored
6093,6480,7,dismissed
2929,6481,47,ignored
1111,6482,23,opened
9361,6483,23,opened
5253,6484,2,dismissed
5277,6485,9,ignored
5873,6486,39,dismissed
5378,6487,38,opened
5799,6488,27,opened
4757,6489,28,dismissed
3930,6490,24,opened
4058,6491,55,ignored
6223,6492,4,opened
3388,6493,58,dismissed
1315,6494,21,opened
5474,6495,1,opened
9066,6496,46,opened
7352,6497,24,ignored
7967,6498,56,dismissed
2624,6499,1,dismissed
9305,6500,51,ignored
6225,6501,51,dismissed
8686,6502,30,opened
5925,6503,19,opened
1122,6504,21,ignored
6660,6505,9,dismissed
5131,6506,14,dismissed
8201,6507,13,opened
4254,6508,43,opened
9160,6509,57,dismissed
4739,6510,46,ignored
1406,6511,58,opened
2315,6512,57,ignored
3093,6513,24,ignored
8653,6514,58,dismissed
5496,6515,41,dismissed
3008,6516,43,ignored
5510,6517,43,opened
3741,6518,7,dismissed
3717,6519,3,ignored
8960,6520,54,opened
5378,6521,21,ignored
6153,6522,15,ignored
5321,6523,56,dismissed
5787,6524,17,ignored
8177,6525,16,ignored
8028,6526,59,opened
5782,6527,12,dismissed
9179,6528,47,ignored
8064,6529,49,opened
3773,6530,11,opened
3069,6531,35,dismissed
9299,6532,8,ignored
3394,6533,18,ignored
1430,6534,1,ignored
7822,6535,35,ignored
9428,6536,7,ignored
8953,6537,16,ignored
6253,6538,21,opened
9908,6539,17,opened
8643,6540,33,dismissed
4823,6541,36,dismissed
6962,6542,4,dismissed
4175,6543,25,ignored
9853,6544,16,opened
4988,6545,50,ignored
2324,6546,5,dismissed
9112,6547,5,opened
2879,6548,44,dismissed
9136,6549,16,opened
8628,6550,45,ignored
1436,6551,35,dismissed
7021,6552,58,opened
3365,6553,8,opened
8139,6554,48,opened
1061,6555,46,dismissed
5724,6556,11,dismissed
1765,6557,31,ignored
8210,6558,20,ignored
3919,6559,42,dismissed
8664,6560,14,opened
3036,6561,13,ignored
8760,6562,44,opened
2465,6563,58,ignored
7204,6564,8,ignored
4000,6565,24,opened
5582,6566,58,ignored
1391,6567,4,ignored
3739,6568,48,opened
2533,6569,30,dismissed
2927,6570,45,opened
3583,6571,26,opened
2625,6572,36,ignored
9536,6573,25,opened
5382,6574,52,opened
3740,6575,1,dismissed
9193,6576,34,opened
8549,6577,20,dismissed
1832,6578,55,opened
9049,6579,55,dismissed
3715,6580,28,ignored
8900,6581,45,dismissed
7557,6582,43,ignored
1425,6583,11,dismissed
6378,6584,24,ignored
9340,6585,8,dismissed
2960,6586,55,dismissed
3848,6587,2,dismissed
8845,6588,56,opened
1897,6589,39,opened
7183,6590,20,ignored
6287,6591,28,ignored
3728,6592,37,dismissed
3074,6593,16,opened
9137,6594,27,ignored
6936,6595,17,ignored
9259,6596,9,dismissed
4400,6597,34,opened
3726,6598,18,dismissed
1319,6599,12,dismissed
3343,6600,5,dismissed
3366,6601,32,ignored
5626,6602,38,ignored
6280,6603,51,dismissed
5395,6604,15,opened
1459,6605,59,ignored
6054,6606,26,dismissed
6622,6607,43,opened
3568,6608,45,ignored
1145,6609,5,ignored
3473,6610,13,ignored
4145,6611,16,dismissed
2009,6612,44,dismissed
5009,6613,58,opened
1222,6614,58,opened
5850,6615,21,ignored
2315,6616,54,ignored
8939,6617,40,ignored
2222,6618,7,ignored
8914,6619,35,opened
8863,6620,5,ignored
8042,6621,33,dismissed
8257,6622,47,ignored
3680,6623,49,ignored
7550,6624,59,ignored
2830,6625,16,opened
9801,6626,33,opened
7333,6627,25,opened
4313,6628,18,opened
6826,6629,59,ignored
3867,6630,60,opened
5819,6631,25,opened
1718,6632,49,opened
1426,6633,53,dismissed
5827,6634,52,ignored
8519,6635,57,dismissed
2438,6636,4,dismissed
3305,6637,39,dismissed
1964,6638,57,opened
1743,6639,28,opened
4774,6640,60,opened
5576,6641,58,opened
4778,6642,1,opened
3611,6643,36,ignored
3167,6644,8,opened
6936,6645,36,ignored
7902,6646,14,ignored
1589,6647,27,ignored
6076,6648,14,opened
3406,6649,4,opened
8141,6650,54,ignored
7301,6651,50,ignored
6338,6652,59,opened
3143,6653,30,opened
8558,6654,26,dismissed
7863,6655,37,dismissed
3823,6656,52,ignored
9546,6657,25,opened
1652,6658,38,ignored
4873,6659,57,dismissed
1026,6660,56,ignored
1838,6661,9,ignored
5298,6662,45,dismissed
6181,6663,31,dismissed
5777,6664,59,ignored
1877,6665,49,dismissed
9341,6666,19,opened
7868,6667,40,dismissed
6524,6668,12,ignored
7965,6669,35,dismissed
3243,6670,15,dismissed
9664,6671,16,ignored
4712,6672,52,ignored
7030,6673,26,opened
4334,6674,14,ignored
6641,6675,11,dismissed
1491,6676,55,ignored
9455,6677,40,opened
2636,6678,34,dismissed
2298,6679,39,ignored
7049,6680,42,ignored
2827,6681,41,opened
9906,6682,13,ignored
5874,6683,18,dismissed
9876,6684,31,dismissed
1696,6685,58,opened
6691,6686,46,ignored
4325,6687,53,opened
3693,6688,41,ignored
1850,6689,59,ignored
3838,6690,21,opened
9908,6691,50,dismissed
6319,6692,23,dismissed
9204,6693,15,opened
2320,6694,14,opened
8343,6695,17,ignored
9905,6696,25,opened
4965,6697,6,opened
7496,6698,43,opened
1235,6699,22,dismissed
9524,6700,56,opened
7400,6701,35,ignored
6351,6702,11,dismissed
9595,6703,50,opened
5009,6704,46,opened
9187,6705,48,opened
9921,6706,18,dismissed
5913,6707,25,dismissed
1176,6708,55,ignored
4574,6709,24,ignored
2093,6710,6,dismissed
4040,6711,51,dismissed
6372,6712,47,dismissed
7048,6713,4,dismissed
3171,6714,35,dismissed
1681,6715,1,opened
4160,6716,37,ignored
2056,6717,38,ignored
5767,6718,10,opened
6041,6719,49,dismissed
1791,6720,7,dismissed
5513,6721,16,ignored
6836,6722,13,ignored
4777,6723,4,ignored
4397,6724,57,dismissed
5014,6725,60,ignored
6222,6726,54,dismissed
2300,6727,60,dismissed
1234,6728,38,opened
2832,6729,59,dismissed
2010,6730,8,opened
8557,6731,6,dismissed
6718,6732,30,dismissed
8171,6733,17,ignored
3768,6734,51,dismissed
1583,6735,33,opened
1037,6736,1,dismissed
6054,6737,29,opened
2689,6738,8,ignored
3591,6739,52,dismissed
1003,6740,45,opened
6621,6741,1,ignored
7496,6742,13,opened
1386,6743,22,opened
4140,6744,52,opened
8973,6745,46,dismissed
9689,6746,40,ignored
5871,6747,51,dismissed
8918,6748,27,dismissed
1398,6749,4,opened
8036,6750,12,ignored
4862,6751,34,opened
8286,6752,25,opened
4015,6753,60,opened
4755,6754,14,dismissed
1120,6755,51,opened
4995,6756,43,ignored
6122,6757,46,dismissed
8149,6758,38,dismissed
1388,6759,52,ignored
5364,6760,6,opened
8170,6761,42,ignored
7374,6762,13,dismissed
1203,6763,5,dismissed
8204,6764,22,opened
2003,6765,16,opened
3041,6766,22,opened
3962,6767,34,opened
4744,6768,35,ignored
4294,6769,25,dismissed
8506,6770,19,dismissed
3900,6771,49,dismissed
4304,6772,50,dismissed
6764,6773,42,opened
1675,6774,47,opened
9283,6775,32,ignored
6025,6776,38,dismissed
9529,6777,42,dismissed
9774,6778,34,dismissed
2230,6779,4,dismissed
4727,6780,48,ignored
5468,6781,20,dismissed
7906,6782,34,ignored
4523,6783,55,opened
8801,6784,51,ignored
7476,6785,48,dismissed
5754,6786,29,dismissed
8470,6787,53,ignored
3231,6788,53,ignored
1730,6789,1,ignored
2390,6790,36,opened
7652,6791,51,dismissed
4257,6792,15,dismissed
3561,6793,21,dismissed
2654,6794,33,dismissed
4831,6795,33,opened
4850,6796,37,dismissed
4537,6797,30,ignored
4887,6798,38,opened
6122,6799,28,opened
5890,6800,4,ignored
5230,6801,17,ignored
7688,6802,27,ignored
6938,6803,33,dismissed
1565,6804,21,opened
1075,6805,37,ignored
4309,6806,57,dismissed
2026,6807,21,dismissed
8411,6808,57,ignored
2532,6809,18,ignored
5645,6810,59,opened
1773,6811,21,ignored
5862,6812,52,dismissed
9567,6813,16,dismissed
9867,6814,35,dismissed
2597,6815,13,ignored
7264,6816,23,dismissed
2727,6817,35,ignored
8215,6818,26,dismissed
3059,6819,43,dismissed
2202,6820,57,opened
5538,6821,13,dismissed
8494,6822,22,ignored
6990,6823,35,dismissed
8418,6824,37,opened
1455,6825,58,ignored
4011,6826,6,dismissed
9945,6827,41,dismissed
1497,6828,4,dismissed
2040,6829,5,opened
9188,6830,32,opened
7448,6831,58,opened
8052,6832,9,dismissed
7129,6833,33,dismissed
3127,6834,44,dismissed
9693,6835,56,opened
1123,6836,52,dismissed
8838,6837,25,opened
7591,6838,23,opened
9363,6839,46,dismissed
2218,6840,21,dismissed
5119,6841,10,opened
7577,6842,15,opened
1991,6843,30,dismissed
5079,6844,20,opened
5224,6845,39,opened
7271,6846,2,dismissed
6237,6847,28,dismissed
3155,6848,53,dismissed
2470,6849,7,opened
5382,6850,51,dismissed
5774,6851,34,ignored
8877,6852,60,dismissed
3117,6853,48,opened
8378,6854,9,opened
5156,6855,49,opened
2548,6856,47,opened
9190,6857,5,dismissed
4827,6858,29,ignored
8103,6859,57,opened
2393,6860,12,opened
7070,6861,27,opened
5143,6862,24,ignored
8356,6863,7,dismissed
8216,6864,32,dismissed
8134,6865,12,ignored
4213,6866,58,dismissed
5426,6867,19,dismissed
7720,6868,49,ignored
7476,6869,22,opened
1101,6870,48,dismissed
6199,6871,56,opened
2120,6872,58,ignored
1113,6873,48,opened
2526,6874,8,ignored
1644,6875,5,ignored
5868,6876,9,dismissed
8619,6877,55,opened
4867,6878,47,ignored
5550,6879,59,opened
4399,6880,28,ignored
9671,6881,43,opened
5589,6882,42,ignored
1653,6883,5,dismissed
9676,6884,29,ignored
2949,6885,17,dismissed
8218,6886,60,dismissed
1793,6887,2,dismissed
1428,6888,53,ignored
9031,6889,35,ignored
6784,6890,1,opened
5190,6891,26,opened
2512,6892,27,opened
9228,6893,3,ignored
4312,6894,7,ignored
7401,6895,26,dismissed
4093,6896,14,opened
7170,6897,36,opened
6318,6898,53,opened
1976,6899,8,opened
6322,6900,21,opened
4173,6901,46,dismissed
4421,6902,10,ignored
5798,6903,53,opened
1986,6904,19,dismissed
8209,6905,19,ignored
8533,6906,8,opened
5687,6907,59,dismissed
4906,6908,16,opened
9502,6909,42,ignored
8194,6910,52,dismissed
1477,6911,26,opened
9120,6912,43,dismissed
1055,6913,2,dismissed
2639,6914,22,ignored
4234,6915,35,dismissed
5933,6916,58,dismissed
7667,6917,56,opened
4396,6918,4,ignored
1274,6919,12,opened
6229,6920,25,dismissed
3746,6921,2,opened
9161,6922,33,opened
7885,6923,2,dismissed
7878,6924,53,dismissed
1712,6925,9,ignored
4198,6926,40,ignored
4063,6927,17,dismissed
8458,6928,19,opened
5084,6929,14,dismissed
3715,6930,37,dismissed
5244,6931,37,dismissed
4062,6932,1,opened
7420,6933,38,opened
8281,6934,19,ignored
5145,6935,7,opened
3392,6936,27,opened
2724,6937,17,ignored
9123,6938,22,opened
6512,6939,5,opened
8529,6940,57,ignored
2462,6941,6,opened
4738,6942,34,opened
2142,6943,42,opened
2653,6944,32,opened
6495,6945,47,dismissed
6499,6946,53,opened
7410,6947,20,ignored
1913,6948,37,ignored
7523,6949,48,opened
2491,6950,60,ignored
6623,6951,8,opened
4692,6952,60,ignored
6755,6953,38,ignored
8691,6954,35,dismissed
2784,6955,43,opened
7929,6956,28,ignored
8876,6957,52,dismissed
1140,6958,60,ignored
9778,6959,31,ignored
7447,6960,8,ignored
6362,6961,27,opened
9939,6962,24,opened
6081,6963,43,opened
4088,6964,15,opened
7465,6965,53,dismissed
6352,6966,57,ignored
7945,6967,28,opened
6251,6968,43,ignored
3967,6969,54,dismissed
2523,6970,44,dismissed
8868,6971,29,opened
7182,6972,55,ignored
9382,6973,49,opened
6779,6974,34,ignored
8769,6975,34,opened
9371,6976,34,opened
1843,6977,47,ignored
5452,6978,34,dismissed
4367,6979,19,opened
4146,6980,43,dismissed
2808,6981,22,dismissed
6037,6982,33,opened
5320,6983,52,dismissed
5155,6984,9,ignored
4270,6985,4,opened
4943,6986,20,opened
3946,6987,24,ignored
2051,6988,28,ignored
4921,6989,31,dismissed
2794,6990,36,opened
1823,6991,15,opened
8053,6992,40,dismissed
6052,6993,5,dismissed
1551,6994,14,ignored
4804,6995,37,ignored
9248,6996,36,dismissed
4300,6997,1,ignored
4583,6998,8,opened
9538,6999,24,opened
1472,7000,2,dismissed
6700,7001,3,dismissed
2559,7002,28,ignored
5909,7003,41,opened
4484,7004,58,dismissed
1412,7005,44,opened
7293,7006,54,dismissed
5846,7007,52,ignored
3870,7008,38,opened
5671,7009,5,dismissed
9338,7010,2,dismissed
7914,7011,52,ignored
3873,7012,46,dismissed
9275,7013,47,ignored
5814,7014,24,opened
9013,7015,15,ignored
9804,7016,46,ignored
2368,7017,5,ignored
2431,7018,25,opened
5115,7019,39,dismissed
9080,7020,12,opened
1087,7021,8,ignored
1298,7022,3,dismissed
7145,7023,24,dismissed
2312,7024,27,opened
7579,7025,6,opened
4724,7026,42,opened
2973,7027,6,dismissed
6826,7028,5,dismissed
1046,7029,58,dismissed
7486,7030,21,dismissed
9888,7031,34,dismissed
6773,7032,9,ignored
5819,7033,1,ignored
7888,7034,38,dismissed
3335,7035,5,ignored
6311,7036,41,dismissed
7507,7037,6,opened
8195,7038,9,ignored
5915,7039,48,ignored
2647,7040,40,dismissed
9674,7041,34,dismissed
1593,7042,19,ignored
7232,7043,58,dismissed
1586,7044,13,dismissed
1244,7045,17,opened
5762,7046,25,opened
8260,7047,7,ignored
3947,7048,40,dismissed
2461,7049,18,ignored
9633,7050,53,ignored
1488,7051,48,ignored
6202,7052,49,opened
2333,7053,52,dismissed
4591,7054,10,dismissed
9736,7055,35,opened
8638,7056,12,dismissed
9846,7057,14,ignored
8434,7058,9,ignored
4508,7059,37,dismissed
5190,7060,56,ignored
3821,7061,35,opened
7025,7062,13,ignored
8914,7063,36,ignored
9466,7064,10,dismissed
8669,7065,1,ignored
2646,7066,27,dismissed
5678,7067,29,opened
2358,7068,7,dismissed
1694,7069,42,ignored
3540,7070,54,ignored
4420,7071,7,opened
9473,7072,54,opened
4715,7073,44,opened
4243,7074,56,opened
7561,7075,19,dismissed
4269,7076,16,opened
2498,7077,29,opened
3356,7078,26,dismissed
7278,7079,21,opened
4527,7080,23,dismissed
4194,7081,26,dismissed
5267,7082,36,dismissed
3745,7083,25,dismissed
3528,7084,32,dismissed
2107,7085,5,opened
2801,7086,51,opened
7634,7087,10,dismissed
9311,7088,28,ignored
9908,7089,59,dismissed
2165,7090,55,dismissed
1574,7091,50,ignored
2838,7092,31,opened
5614,7093,41,ignored
1455,7094,20,dismissed
6559,7095,13,opened
3042,7096,42,dismissed
3627,7097,13,ignored
8016,7098,45,dismissed
6392,7099,55,dismissed
9539,7100,20,dismissed
1444,7101,52,ignored
6122,7102,4,ignored
2958,7103,28,ignored
8719,7104,16,dismissed
4239,7105,47,opened
1468,7106,40,ignored
8096,7107,28,ignored
9937,7108,48,dismissed
8145,7109,2,opened
6879,7110,48,opened
4357,7111,55,opened
2641,7112,58,dismissed
9457,7113,14,ignored
4177,7114,38,ignored
5635,7115,27,opened
2433,7116,52,dismissed
7601,7117,54,dismissed
3952,7118,44,opened
1400,7119,49,dismissed
2658,7120,40,opened
8792,7121,38,ignored
3461,7122,38,opened
8602,7123,56,opened
8671,7124,20,opened
2573,7125,53,ignored
2611,7126,38,ignored
3610,7127,19,dismissed
5617,7128,36,dismissed
2139,7129,36,opened
9638,7130,47,dismissed
7323,7131,13,opened
2053,7132,10,ignored
9395,7133,51,ignored
2465,7134,55,ignored
8623,7135,5,opened
5777,7136,48,opened
8357,7137,22,ignored
3386,7138,30,opened
8121,7139,51,opened
3585,7140,41,opened
7462,7141,11,opened
4945,7142,58,ignored
9353,7143,1,opened
8559,7144,39,opened
8918,7145,58,dismissed
3424,7146,41,ignored
3461,7147,13,ignored
5058,7148,58,ignored
9057,7149,37,opened
9263,7150,47,ignored
8875,7151,58,ignored
2516,7152,13,opened
7643,7153,35,opened
8067,7154,27,ignored
5163,7155,8,ignored
1919,7156,55,opened
4074,7157,3,opened
5290,7158,51,dismissed
5314,7159,21,ignored
7904,7160,54,opened
1374,7161,60,opened
2232,7162,7,opened
8093,7163,15,ignored
3150,7164,39,opened
1036,7165,58,ignored
8384,7166,17,opened
1870,7167,29,ignored
5099,7168,23,ignored
9635,7169,46,ignored
9182,7170,1,dismissed
5501,7171,59,ignored
3551,7172,42,opened
2553,7173,39,dismissed
1598,7174,10,dismissed
2761,7175,34,dismissed
9666,7176,53,opened
2782,7177,21,opened
6489,7178,26,ignored
3665,7179,13,ignored
4281,7180,23,dismissed
7739,7181,2,ignored
5417,7182,45,opened
1733,7183,23,opened
5839,7184,31,ignored
1936,7185,23,ignored
7282,7186,54,opened
6520,7187,9,ignored
7110,7188,40,ignored
5847,7189,18,dismissed
2059,7190,12,ignored
8391,7191,26,ignored
3185,7192,40,ignored
8722,7193,19,dismissed
3167,7194,8,opened
4211,7195,5,opened
2717,7196,56,ignored
2430,7197,51,opened
4515,7198,22,opened
4540,7199,28,opened
8685,7200,19,opened
7442,7201,53,ignored
5865,7202,47,opened
9344,7203,9,dismissed
4062,7204,1,opened
7344,7205,20,ignored
6012,7206,8,opened
6729,7207,57,opened
8594,7208,35,dismissed
2704,7209,14,dismissed
5851,7210,9,opened
2686,7211,30,dismissed
1486,7212,7,ignored
2293,7213,2,ignored
1452,7214,2,opened
2553,7215,16,ignored
3095,7216,36,opened
5992,7217,11,ignored
8644,7218,2,dismissed
4313,7219,3,dismissed
8068,7220,13,ignored
8564,7221,11,ignored
9451,7222,1,ignored
9786,7223,43,ignored
3299,7224,53,ignored
9141,7225,51,opened
7684,7226,26,dismissed
1686,7227,24,dismissed
5747,7228,58,dismissed
2129,7229,27,opened
1715,7230,7,dismissed
8402,7231,34,dismissed
9180,7232,52,opened
8401,7233,43,opened
7600,7234,43,opened
1298,7235,57,ignored
9036,7236,28,dismissed
3848,7237,41,ignored
6620,7238,4,ignored
9652,7239,47,dismissed
3042,7240,38,opened
3654,7241,60,dismissed
5354,7242,50,ignored
6770,7243,6,dismissed
7711,7244,60,ignored
