customernumber,Top Categories,Total Interactions
6057,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6060,"[['Banking', 'Savings']]",1
6061,"[['Finance', 'Loans']]",1
6064,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6065,"[['Finance', 'Loans']]",1
6066,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",4
6068,"[['Finance', 'Stock Market']]",2
6069,"[['Finance', 'Loans']]",1
6070,"[['Finance', 'Stock Market']]",1
6071,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
6073,"[['Banking', 'Savings']]",1
6074,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6075,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
6077,"[['Finance', 'Stock Market']]",2
6078,"[['Finance', 'Forex']]",1
6079,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6081,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6082,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
6083,"[['Finance', 'Stock Market']]",1
6084,"[['Banking', 'Savings']]",1
6085,"[['Banking', 'Account Opening']]",1
6086,"[['Finance', 'Forex']]",2
6087,"[['Finance', 'Forex']]",1
6088,"[['Finance', 'Loans']]",1
6089,"[['Finance', 'Loans']]",1
6090,"[['Finance', 'Stock Market']]",1
6092,"[['Finance', 'Forex']]",1
6094,"[['Finance', 'Loans']]",1
6096,"[['Finance', 'Forex']]",1
6097,"[['Finance', 'Forex']]",2
6098,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6099,"[['Banking', 'Account Opening']]",1
6100,"[['Finance', 'Stock Market']]",1
6101,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6105,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6106,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
6107,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6108,"[['Finance', 'Loans']]",1
6109,"[['Finance', 'Forex']]",1
6110,"[['Banking', 'Savings']]",1
6114,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6115,"[['Finance', 'Loans'], ['Banking', 'Savings']]",3
6117,"[['Finance', 'Stock Market']]",1
6119,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6121,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6122,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6123,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6124,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6125,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
6126,"[['Finance', 'Loans']]",1
6128,"[['Finance', 'Stock Market']]",1
6129,"[['Finance', 'Forex']]",1
6130,"[['Finance', 'Loans']]",1
6132,"[['Finance', 'Stock Market']]",1
6133,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
6134,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6135,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6136,"[['Finance', 'Stock Market']]",1
6137,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6138,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6140,"[['Finance', 'Stock Market']]",1
6141,"[['Banking', 'Account Opening']]",1
6142,"[['Finance', 'Stock Market']]",1
6143,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6144,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6145,"[['Finance', 'Stock Market']]",1
6147,"[['Finance', 'Forex']]",1
6148,"[['Finance', 'Loans']]",1
6152,"[['Banking', 'Savings']]",1
6153,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6154,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6155,"[['Finance', 'Loans']]",1
6156,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6157,"[['Banking', 'Account Opening']]",1
6158,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
6162,"[['Finance', 'Forex']]",1
6163,"[['Finance', 'Loans']]",1
6164,"[['Banking', 'Account Opening']]",1
6165,"[['Finance', 'Loans']]",1
6168,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6169,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
6170,"[['Banking', 'Transfers']]",1
6171,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6172,"[['Finance', 'Stock Market']]",1
6173,"[['Finance', 'Stock Market']]",1
6174,"[['Finance', 'Forex']]",1
6175,"[['Banking', 'Transfers']]",1
6176,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6177,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
6179,"[['Banking', 'Transfers']]",1
6181,"[['Banking', 'Transfers']]",1
6182,"[['Finance', 'Stock Market'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
6184,"[['Finance', 'Forex']]",1
6185,"[['Banking', 'Savings']]",2
6186,"[['Finance', 'Forex']]",1
6187,"[['Finance', 'Loans']]",1
6189,"[['Finance', 'Loans']]",1
6190,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6194,"[['Finance', 'Loans']]",1
6195,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6196,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6197,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6199,"[['Finance', 'Forex']]",1
6200,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6201,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6202,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",4
6204,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6206,"[['Banking', 'Account Opening']]",1
6207,"[['Finance', 'Stock Market']]",1
6209,"[['Finance', 'Loans']]",1
6211,"[['Finance', 'Stock Market']]",1
6212,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
6213,"[['Finance', 'Forex']]",2
6215,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
6218,"[['Finance', 'Loans']]",2
6219,"[['Banking', 'Transfers']]",1
6220,"[['Banking', 'Transfers']]",1
6221,"[['Banking', 'Savings']]",1
6222,"[['Finance', 'Stock Market']]",2
6225,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
6226,"[['Finance', 'Stock Market']]",1
6227,"[['Finance', 'Loans']]",1
6228,"[['Banking', 'Account Opening']]",1
6229,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6230,"[['Finance', 'Loans']]",1
6232,"[['Finance', 'Stock Market']]",1
6234,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6235,"[['Finance', 'Forex']]",1
6237,"[['Finance', 'Forex']]",1
6238,"[['Finance', 'Loans']]",1
6239,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6240,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6242,"[['Banking', 'Account Opening']]",1
6243,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6245,"[['Finance', 'Loans']]",1
6247,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
6248,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
6250,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6251,"[['Finance', 'Loans']]",1
6254,"[['Finance', 'Loans']]",1
6255,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6256,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6258,"[['Finance', 'Stock Market']]",1
6259,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6263,"[['Banking', 'Transfers']]",1
6264,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6265,"[['Finance', 'Stock Market']]",1
6266,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",4
6269,"[['Banking', 'Savings']]",1
6270,"[['Banking', 'Transfers']]",1
6271,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6273,"[['Finance', 'Stock Market']]",1
6274,"[['Finance', 'Stock Market']]",1
6275,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",3
6276,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6279,"[['Finance', 'Forex']]",1
6280,"[['Finance', 'Loans']]",1
6281,"[['Banking', 'Transfers']]",1
6282,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",3
6284,"[['Banking', 'Transfers']]",1
6286,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",4
6287,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6288,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
6289,"[['Finance', 'Forex']]",1
6290,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
6291,"[['Finance', 'Stock Market']]",1
6294,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6295,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
6296,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6297,"[['Finance', 'Stock Market']]",2
6298,"[['Finance', 'Loans']]",1
6299,"[['Finance', 'Forex']]",1
6301,"[['Finance', 'Loans']]",1
6302,"[['Finance', 'Stock Market']]",1
6304,"[['Finance', 'Forex']]",1
6305,"[['Finance', 'Forex']]",1
6307,"[['Finance', 'Forex']]",1
6309,"[['Finance', 'Stock Market']]",1
6310,"[['Finance', 'Stock Market']]",2
6311,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6312,"[['Finance', 'Stock Market']]",1
6313,"[['Banking', 'Account Opening']]",1
6315,"[['Finance', 'Stock Market']]",1
6317,"[['Finance', 'Stock Market']]",1
6318,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
6319,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6321,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6322,"[['Finance', 'Stock Market']]",1
6323,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6324,"[['Finance', 'Forex']]",1
6327,"[['Finance', 'Loans']]",1
6328,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
6329,"[['Finance', 'Stock Market']]",4
6330,"[['Finance', 'Loans']]",1
6331,"[['Finance', 'Forex']]",1
6333,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6334,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6335,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6336,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6337,"[['Finance', 'Forex']]",1
6339,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6341,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6342,"[['Banking', 'Transfers']]",1
6343,"[['Finance', 'Stock Market']]",1
6344,"[['Finance', 'Stock Market']]",3
6345,"[['Finance', 'Loans']]",1
6346,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
6347,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6350,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
6352,"[['Finance', 'Loans']]",1
6353,"[['Finance', 'Forex']]",1
6354,"[['Finance', 'Forex']]",2
6355,"[['Finance', 'Stock Market']]",1
6356,"[['Finance', 'Loans']]",1
6357,"[['Finance', 'Loans']]",1
6358,"[['Finance', 'Stock Market']]",1
6360,"[['Finance', 'Loans'], ['Banking', 'Savings']]",3
6361,"[['Finance', 'Forex']]",1
6363,"[['Banking', 'Transfers']]",1
6364,"[['Finance', 'Loans']]",2
6365,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6366,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6367,"[['Finance', 'Loans']]",1
6368,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6369,"[['Finance', 'Loans']]",1
6375,"[['Finance', 'Loans']]",1
6379,"[['Finance', 'Loans']]",1
6381,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6382,"[['Finance', 'Loans']]",1
6383,"[['Finance', 'Forex']]",1
6384,"[['Finance', 'Forex']]",1
6385,"[['Finance', 'Stock Market']]",1
6386,"[['Finance', 'Loans']]",2
6387,"[['Finance', 'Loans']]",1
6391,"[['Finance', 'Stock Market']]",1
6394,"[['Finance', 'Loans']]",1
6395,"[['Banking', 'Savings']]",1
6396,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6399,"[['Finance', 'Stock Market']]",1
6400,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6401,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6402,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
6403,"[['Finance', 'Stock Market']]",2
6404,"[['Finance', 'Stock Market'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
6405,"[['Finance', 'Loans']]",1
6406,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6409,"[['Banking', 'Savings']]",1
6411,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6413,"[['Finance', 'Forex']]",1
6414,"[['Banking', 'Transfers']]",1
6416,"[['Finance', 'Loans']]",1
6417,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6418,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6419,"[['Finance', 'Stock Market']]",1
6420,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6421,"[['Banking', 'Account Opening']]",1
6422,"[['Finance', 'Loans']]",1
6423,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6424,"[['Finance', 'Loans']]",1
6425,"[['Finance', 'Forex']]",1
6427,"[['Banking', 'Savings']]",1
6428,"[['Finance', 'Forex']]",1
6429,"[['Finance', 'Stock Market']]",1
6430,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6432,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6433,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6435,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6436,"[['Finance', 'Loans']]",2
6437,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6439,"[['Finance', 'Loans']]",2
6441,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6442,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
6443,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
6444,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6445,"[['Banking', 'Account Opening']]",1
6448,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6450,"[['Finance', 'Stock Market']]",1
6451,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6452,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6453,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6456,"[['Banking', 'Account Opening']]",1
6459,"[['Finance', 'Forex']]",1
6460,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6461,"[['Finance', 'Stock Market']]",1
6463,"[['Finance', 'Forex']]",1
6464,"[['Banking', 'Savings']]",1
6465,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6466,"[['Banking', 'Account Opening']]",1
6467,"[['Finance', 'Loans']]",1
6468,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6470,"[['Finance', 'Forex']]",1
6471,"[['Finance', 'Forex']]",2
6472,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6473,"[['Finance', 'Loans']]",1
6475,"[['Banking', 'Transfers']]",1
6477,"[['Banking', 'Account Opening']]",1
6479,"[['Finance', 'Stock Market']]",1
6482,"[['Finance', 'Stock Market']]",1
6483,"[['Finance', 'Forex']]",1
6484,"[['Finance', 'Loans']]",1
6485,"[['Finance', 'Forex']]",1
6489,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6490,"[['Banking', 'Account Opening']]",1
6491,"[['Banking', 'Transfers']]",1
6492,"[['Finance', 'Loans']]",1
6493,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
6494,"[['Finance', 'Stock Market']]",1
6496,"[['Finance', 'Loans']]",1
6497,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6499,"[['Finance', 'Stock Market']]",4
6501,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
6503,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6504,"[['Finance', 'Forex']]",1
6505,"[['Banking', 'Savings']]",1
6506,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6507,"[['Finance', 'Stock Market']]",1
6510,"[['Finance', 'Forex']]",1
6511,"[['Finance', 'Loans']]",1
6512,"[['Finance', 'Loans']]",1
6513,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6514,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6516,"[['Finance', 'Forex']]",1
6517,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",4
6518,"[['Finance', 'Loans']]",1
6520,"[['Finance', 'Loans']]",1
6521,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6523,"[['Finance', 'Stock Market']]",2
6524,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6525,"[['Finance', 'Loans']]",1
6526,"[['Finance', 'Forex']]",1
6528,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
6530,"[['Banking', 'Account Opening']]",1
6533,"[['Finance', 'Forex']]",1
6536,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6538,"[['Finance', 'Stock Market']]",2
6540,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6541,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6542,"[['Finance', 'Forex']]",1
6545,"[['Finance', 'Loans']]",1
6546,"[['Finance', 'Loans']]",1
6547,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6549,"[['Banking', 'Savings']]",1
6550,"[['Finance', 'Forex']]",1
6551,"[['Finance', 'Stock Market']]",1
6553,"[['Finance', 'Forex']]",2
6554,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
6555,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
6558,"[['Banking', 'Account Opening']]",1
6559,"[['Finance', 'Stock Market'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
6560,"[['Finance', 'Forex']]",1
6561,"[['Finance', 'Loans']]",1
6562,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
6563,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
6564,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6565,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6567,"[['Finance', 'Loans']]",1
6569,"[['Finance', 'Loans']]",1
6570,"[['Finance', 'Loans']]",1
6572,"[['Finance', 'Forex']]",1
6573,"[['Banking', 'Account Opening']]",1
6575,"[['Finance', 'Loans']]",1
6576,"[['Finance', 'Loans']]",1
6577,"[['Banking', 'Account Opening']]",1
6578,"[['Finance', 'Loans']]",1
6579,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6580,"[['Finance', 'Loans']]",3
6581,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",4
6583,"[['Finance', 'Loans']]",1
6584,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
6585,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6587,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
6588,"[['Finance', 'Loans']]",2
6589,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
6590,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
6591,"[['Banking', 'Account Opening']]",1
6592,"[['Finance', 'Forex']]",1
6593,"[['Finance', 'Stock Market']]",1
6594,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6595,"[['Finance', 'Stock Market']]",1
6596,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
6597,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
6598,"[['Finance', 'Loans']]",1
6599,"[['Finance', 'Stock Market']]",1
6600,"[['Finance', 'Forex']]",1
6604,"[['Banking', 'Savings']]",1
6605,"[['Finance', 'Stock Market']]",1
6606,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6609,"[['Finance', 'Forex'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",4
6612,"[['Finance', 'Stock Market']]",1
6613,"[['Finance', 'Stock Market']]",1
6615,"[['Finance', 'Loans']]",1
6616,"[['Banking', 'Savings']]",1
6617,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
6618,"[['Finance', 'Forex']]",1
6619,"[['Finance', 'Loans']]",1
6622,"[['Finance', 'Stock Market']]",1
6625,"[['Banking', 'Account Opening']]",1
6628,"[['Finance', 'Loans']]",2
6629,"[['Banking', 'Account Opening']]",1
6630,"[['Banking', 'Transfers']]",1
6631,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6633,"[['Finance', 'Forex']]",1
6634,"[['Banking', 'Transfers']]",1
6637,"[['Banking', 'Savings']]",1
6638,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",5
6640,"[['Banking', 'Account Opening']]",1
6641,"[['Finance', 'Stock Market']]",1
6644,"[['Finance', 'Loans']]",1
6646,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
6647,"[['Finance', 'Loans']]",1
6648,"[['Banking', 'Transfers']]",1
6650,"[['Finance', 'Loans'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",4
6651,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
6652,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
6653,"[['Banking', 'Account Opening']]",1
6654,"[['Finance', 'Loans']]",1
6655,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
6658,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
6659,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
6660,"[['Finance', 'Stock Market']]",1
6662,"[['Finance', 'Loans']]",1
6663,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
6665,"[['Finance', 'Stock Market']]",1
6668,"[['Finance', 'Forex']]",1
6671,"[['Finance', 'Forex']]",1
6673,"[['Finance', 'Loans']]",1
6675,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6676,"[['Finance', 'Loans']]",1
6679,"[['Finance', 'Forex']]",1
6681,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6682,"[['Finance', 'Forex']]",1
6683,"[['Finance', 'Loans']]",1
6684,"[['Finance', 'Stock Market']]",1
6685,"[['Finance', 'Forex']]",2
6689,"[['Banking', 'Transfers']]",1
6690,"[['Banking', 'Transfers']]",1
6691,"[['Finance', 'Stock Market']]",1
6692,"[['Finance', 'Loans']]",1
6693,"[['Finance', 'Loans']]",1
6694,"[['Finance', 'Stock Market']]",1
6695,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
6696,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
6697,"[['Finance', 'Forex']]",2
6698,"[['Finance', 'Stock Market']]",1
6700,"[['Banking', 'Savings']]",1
6701,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
