customernumber,category,subcategory,interest_count
2876,Finance,Stock Market,1
2876,Finance,Loans,1
2874,Finance,Stock Market,1
2873,Finance,Stock Market,1
2872,Finance,Stock Market,1
2872,Banking,Savings,1
2870,Banking,Savings,1
2869,Finance,Stock Market,1
2867,Finance,Loans,1
2978,Finance,Loans,1
2979,Finance,Loans,1
2981,Finance,Stock Market,1
3095,Finance,Loans,1
3092,Finance,Loans,1
3091,Banking,Transfers,1
3088,Finance,Forex,1
3087,Finance,Forex,1
3086,Finance,Loans,1
3085,Finance,Loans,1
3083,Finance,Loans,1
3080,Finance,Loans,1
3080,Finance,Forex,1
3077,Banking,Transfers,1
3077,Banking,Account Opening,1
3074,Finance,Forex,1
3073,Banking,Savings,1
3072,Banking,Account Opening,1
3071,Finance,Stock Market,1
3071,Finance,Forex,1
3069,Banking,Savings,1
3068,Finance,Forex,1
3068,Banking,Account Opening,1
3066,Finance,Stock Market,1
3066,Banking,Transfers,1
3064,Finance,Stock Market,1
3064,Finance,Forex,1
3064,Banking,Account Opening,1
3063,Banking,Transfers,1
3060,Finance,Loans,1
3057,Finance,Forex,1
3057,Banking,Account Opening,1
3056,Banking,Account Opening,1
3093,Finance,Loans,1
3096,Finance,Forex,1
2985,Finance,Forex,1
3098,Finance,Loans,1
3145,Finance,Loans,1
3145,Banking,Account Opening,1
3143,Finance,Stock Market,1
3141,Banking,Transfers,1
3139,Finance,Loans,1
3139,Banking,Savings,1
3137,Banking,Savings,1
3136,Finance,Forex,1
3135,Finance,Stock Market,1
3134,Finance,Forex,1
3129,Finance,Stock Market,1
3129,Banking,Savings,1
3128,Finance,Forex,1
3128,Banking,Savings,1
3127,Finance,Forex,1
3125,Finance,Stock Market,1
3125,Finance,Loans,1
3122,Banking,Account Opening,1
3121,Finance,Stock Market,1
3120,Finance,Loans,1
3119,Banking,Savings,1
3117,Finance,Stock Market,1
3112,Finance,Stock Market,1
3109,Finance,Loans,1
3109,Finance,Forex,1
3109,Banking,Account Opening,1
3104,Finance,Forex,1
3102,Finance,Loans,1
3100,Finance,Loans,1
3053,Finance,Stock Market,1
3052,Finance,Stock Market,1
3052,Finance,Loans,1
3050,Finance,Forex,1
3017,Finance,Stock Market,1
3017,Finance,Loans,1
3016,Finance,Stock Market,1
3016,Finance,Forex,1
3015,Finance,Stock Market,1
3014,Finance,Forex,1
3014,Banking,Savings,1
3013,Finance,Loans,1
3010,Finance,Forex,1
3008,Finance,Loans,1
3006,Finance,Forex,1
3004,Banking,Transfers,1
3002,Finance,Loans,1
3002,Banking,Transfers,1
2999,Finance,Stock Market,1
2999,Finance,Loans,1
2998,Finance,Stock Market,1
2998,Finance,Forex,1
2998,Banking,Transfers,1
2995,Finance,Stock Market,1
2993,Finance,Forex,1
2993,Banking,Transfers,1
2991,Finance,Stock Market,1
2990,Banking,Savings,1
2989,Banking,Account Opening,1
2988,Finance,Stock Market,1
2988,Finance,Loans,1
2987,Finance,Loans,1
2985,Finance,Loans,1
3019,Banking,Savings,1
3021,Banking,Account Opening,1
3021,Finance,Loans,1
3041,Finance,Forex,1
3049,Finance,Forex,1
3048,Finance,Stock Market,1
3048,Finance,Loans,1
3048,Finance,Forex,1
3047,Banking,Savings,1
3046,Finance,Stock Market,1
3046,Banking,Account Opening,1
3044,Finance,Forex,1
3043,Finance,Stock Market,1
3043,Finance,Forex,1
3042,Finance,Forex,1
3042,Banking,Transfers,1
3041,Finance,Loans,1
3040,Finance,Loans,1
3023,Finance,Stock Market,1
3039,Finance,Loans,1
3038,Finance,Stock Market,1
3037,Banking,Transfers,1
3035,Finance,Stock Market,1
3035,Finance,Forex,1
3033,Finance,Forex,1
3032,Finance,Stock Market,1
3030,Finance,Stock Market,1
3028,Finance,Forex,1
3027,Finance,Forex,1
3026,Finance,Stock Market,1
3024,Finance,Forex,1
3024,Banking,Transfers,1
2227,Finance,Loans,1
2225,Finance,Forex,1
5709,Banking,Account Opening,1
1396,Finance,Loans,1
1393,Finance,Forex,1
1392,Finance,Loans,1
1391,Finance,Stock Market,1
1389,Banking,Transfers,1
1383,Banking,Account Opening,1
1382,Finance,Stock Market,1
1382,Finance,Forex,1
1381,Finance,Forex,1
1380,Finance,Forex,1
1377,Finance,Stock Market,1
1374,Banking,Transfers,1
1373,Banking,Transfers,1
1373,Banking,Savings,1
1372,Finance,Forex,1
1370,Finance,Stock Market,1
1370,Finance,Loans,1
1369,Banking,Savings,1
1367,Finance,Loans,1
1367,Banking,Transfers,1
1367,Banking,Account Opening,1
1366,Finance,Stock Market,1
1366,Finance,Loans,1
1366,Banking,Savings,1
1365,Finance,Loans,1
1362,Finance,Forex,1
1362,Banking,Savings,1
1361,Banking,Transfers,1
1360,Finance,Stock Market,1
1359,Finance,Loans,1
1394,Finance,Stock Market,1
1397,Banking,Account Opening,1
1358,Finance,Forex,1
1397,Finance,Loans,1
1434,Banking,Transfers,1
1433,Finance,Loans,1
1433,Banking,Savings,1
1432,Finance,Stock Market,1
1431,Banking,Savings,1
1429,Finance,Stock Market,1
1428,Finance,Forex,1
1427,Finance,Stock Market,1
1424,Finance,Loans,1
1424,Finance,Forex,1
1423,Banking,Savings,1
1421,Banking,Transfers,1
1420,Finance,Stock Market,1
1417,Finance,Stock Market,1
1416,Finance,Loans,1
1414,Finance,Loans,1
1411,Finance,Forex,1
1408,Finance,Stock Market,1
1408,Finance,Forex,1
1406,Finance,Loans,1
1405,Finance,Loans,1
1405,Banking,Savings,1
1405,Banking,Account Opening,1
1403,Finance,Forex,1
1402,Banking,Transfers,1
1401,Finance,Loans,1
1400,Finance,Forex,1
1399,Banking,Transfers,1
1399,Banking,Savings,1
1358,Finance,Loans,1
1355,Finance,Loans,1
1436,Finance,Loans,1
1320,Finance,Loans,1
1318,Finance,Forex,1
1317,Finance,Stock Market,1
1316,Finance,Loans,1
1316,Finance,Forex,1
1314,Finance,Stock Market,1
1314,Finance,Loans,1
1314,Finance,Forex,1
1313,Finance,Loans,1
1313,Banking,Account Opening,1
1312,Finance,Loans,1
1311,Finance,Loans,1
1309,Finance,Loans,1
1304,Finance,Loans,1
1304,Banking,Account Opening,1
1303,Finance,Loans,1
1303,Finance,Forex,1
1302,Banking,Savings,1
1301,Finance,Forex,1
1299,Finance,Forex,1
1298,Finance,Stock Market,1
1297,Finance,Stock Market,1
1296,Banking,Account Opening,1
1295,Finance,Loans,1
1295,Banking,Account Opening,1
1293,Finance,Loans,1
1293,Finance,Forex,1
1292,Finance,Stock Market,1
1292,Finance,Loans,1
1291,Finance,Stock Market,1
1320,Banking,Account Opening,1
1320,Finance,Stock Market,1
1353,Finance,Forex,1
1321,Banking,Account Opening,1
1352,Banking,Account Opening,1
1350,Banking,Transfers,1
1349,Finance,Loans,1
1348,Finance,Stock Market,1
1348,Finance,Loans,1
1348,Banking,Transfers,1
1347,Banking,Transfers,1
1344,Finance,Loans,1
1343,Finance,Stock Market,1
1343,Finance,Loans,1
1341,Finance,Forex,1
1340,Banking,Account Opening,1
1339,Finance,Forex,1
1339,Banking,Account Opening,1
1338,Finance,Stock Market,1
1338,Finance,Loans,1
1337,Finance,Stock Market,1
1335,Finance,Stock Market,1
1335,Finance,Loans,1
1335,Finance,Forex,1
1331,Banking,Savings,1
1329,Banking,Transfers,1
1327,Banking,Transfers,1
1327,Banking,Account Opening,1
1326,Finance,Loans,1
1325,Banking,Transfers,1
1324,Finance,Stock Market,1
1324,Finance,Forex,1
1322,Banking,Transfers,1
1434,Finance,Stock Market,1
1437,Finance,Loans,1
2225,Banking,Account Opening,1
1555,Finance,Loans,1
1553,Finance,Forex,1
1552,Banking,Account Opening,1
1551,Finance,Loans,1
1550,Finance,Forex,1
1548,Finance,Forex,1
1545,Finance,Loans,1
1545,Banking,Savings,1
1544,Finance,Forex,1
1543,Finance,Loans,1
1540,Banking,Account Opening,1
1538,Finance,Loans,1
1537,Finance,Loans,1
1536,Finance,Stock Market,1
1536,Finance,Loans,1
1534,Finance,Stock Market,1
1533,Finance,Forex,1
1533,Banking,Savings,1
1532,Finance,Stock Market,1
1532,Finance,Loans,1
1529,Finance,Forex,1
1529,Banking,Savings,1
1528,Finance,Loans,1
1527,Finance,Loans,1
1527,Finance,Forex,1
1524,Finance,Forex,1
1522,Finance,Forex,1
1521,Finance,Stock Market,1
1520,Finance,Stock Market,1
1520,Finance,Forex,1
1555,Finance,Forex,1
1557,Finance,Stock Market,1
1517,Finance,Stock Market,1
1560,Finance,Forex,1
1596,Finance,Stock Market,1
1594,Finance,Loans,1
1593,Finance,Loans,1
1591,Finance,Loans,1
1589,Finance,Loans,1
1586,Finance,Stock Market,1
1586,Finance,Forex,1
1585,Finance,Stock Market,1
1584,Finance,Loans,1
1584,Finance,Forex,1
1580,Finance,Loans,1
1580,Banking,Savings,1
1579,Finance,Stock Market,1
1579,Banking,Account Opening,1
1577,Finance,Stock Market,1
1576,Finance,Loans,1
1576,Banking,Savings,1
1572,Banking,Transfers,1
1572,Banking,Account Opening,1
1571,Banking,Savings,1
1570,Banking,Savings,1
1569,Finance,Loans,1
1567,Banking,Account Opening,1
1566,Finance,Loans,1
1564,Finance,Loans,1
1563,Finance,Stock Market,1
1563,Finance,Loans,1
1561,Finance,Stock Market,1
1561,Finance,Forex,1
1520,Banking,Account Opening,1
1517,Finance,Forex,1
1437,Finance,Stock Market,1
1467,Finance,Loans,1
1463,Finance,Stock Market,1
1462,Finance,Forex,1
1462,Banking,Savings,1
1461,Finance,Stock Market,1
1461,Finance,Loans,1
1459,Finance,Forex,1
1458,Finance,Stock Market,1
1456,Finance,Loans,1
1455,Finance,Stock Market,1
1454,Banking,Account Opening,1
1453,Finance,Stock Market,1
1453,Banking,Transfers,1
1452,Banking,Savings,1
1451,Finance,Stock Market,1
1451,Finance,Loans,1
1451,Finance,Forex,1
1451,Banking,Account Opening,1
1449,Finance,Stock Market,1
1447,Finance,Stock Market,1
1445,Finance,Stock Market,1
1445,Finance,Loans,1
1444,Banking,Savings,1
1444,Banking,Account Opening,1
1442,Finance,Forex,1
1441,Finance,Loans,1
1440,Finance,Forex,1
1439,Finance,Stock Market,1
1439,Finance,Forex,1
1438,Finance,Forex,1
1467,Banking,Account Opening,1
1469,Finance,Stock Market,1
1516,Finance,Loans,1
1470,Finance,Loans,1
1513,Finance,Forex,1
1512,Finance,Stock Market,1
1510,Banking,Transfers,1
1509,Finance,Forex,1
1508,Finance,Forex,1
1504,Finance,Loans,1
1503,Finance,Stock Market,1
1503,Finance,Forex,1
1500,Finance,Stock Market,1
1500,Finance,Forex,1
1499,Banking,Savings,1
1498,Finance,Stock Market,1
1495,Banking,Savings,1
1494,Finance,Stock Market,1
1494,Banking,Savings,1
1493,Finance,Stock Market,1
1492,Finance,Forex,1
1488,Finance,Stock Market,1
1488,Finance,Loans,1
1488,Finance,Forex,1
1487,Finance,Loans,1
1485,Finance,Loans,1
1482,Finance,Stock Market,1
1482,Banking,Transfers,1
1481,Finance,Forex,1
1479,Banking,Savings,1
1474,Finance,Loans,1
1472,Finance,Loans,1
1472,Banking,Transfers,1
1290,Finance,Stock Market,1
1289,Banking,Savings,1
1288,Finance,Stock Market,1
1112,Finance,Stock Market,1
1109,Finance,Stock Market,1
1109,Banking,Account Opening,1
1108,Finance,Loans,1
1108,Finance,Forex,1
1107,Finance,Stock Market,1
1107,Banking,Transfers,1
1106,Finance,Loans,1
1106,Finance,Forex,1
1105,Finance,Forex,1
1102,Finance,Stock Market,1
1102,Finance,Forex,1
1102,Banking,Account Opening,1
1101,Finance,Forex,1
1100,Finance,Loans,1
1100,Banking,Transfers,1
1100,Banking,Account Opening,1
1099,Finance,Forex,1
1098,Banking,Account Opening,1
1096,Finance,Forex,1
1096,Banking,Account Opening,1
1094,Finance,Forex,1
1093,Finance,Forex,1
1092,Finance,Loans,1
1092,Banking,Transfers,1
1091,Finance,Forex,1
1091,Banking,Transfers,1
1090,Finance,Stock Market,1
1089,Finance,Stock Market,1
1088,Banking,Savings,1
1111,Banking,Transfers,1
1113,Finance,Loans,1
1081,Finance,Loans,1
1114,Finance,Loans,1
1151,Banking,Account Opening,1
1150,Finance,Stock Market,1
1150,Finance,Loans,1
1149,Finance,Forex,1
1148,Finance,Loans,1
1146,Finance,Forex,1
1144,Finance,Stock Market,1
1141,Finance,Stock Market,1
1139,Banking,Account Opening,1
1137,Finance,Stock Market,1
1133,Finance,Forex,1
1132,Finance,Stock Market,1
1132,Finance,Loans,1
1132,Banking,Transfers,1
1131,Banking,Account Opening,1
1129,Finance,Forex,1
1128,Finance,Forex,1
1126,Banking,Savings,1
1125,Finance,Loans,1
1124,Finance,Forex,1
1123,Finance,Forex,1
1122,Finance,Stock Market,1
1122,Finance,Forex,1
1121,Finance,Stock Market,1
1121,Finance,Loans,1
1121,Finance,Forex,1
1121,Banking,Account Opening,1
1120,Banking,Account Opening,1
1116,Banking,Transfers,1
1084,Finance,Loans,1
1080,Banking,Savings,1
1288,Finance,Loans,1
1037,Banking,Transfers,1
1036,Finance,Forex,1
1035,Banking,Account Opening,1
1032,Finance,Stock Market,1
1030,Finance,Loans,1
1028,Banking,Transfers,1
1022,Banking,Savings,1
1021,Finance,Stock Market,1
1021,Finance,Loans,1
1021,Finance,Forex,1
1021,Banking,Transfers,1
1017,Finance,Stock Market,1
1017,Finance,Loans,1
1016,Finance,Loans,1
1015,Finance,Loans,1
1014,Finance,Forex,1
1014,Banking,Savings,1
1012,Finance,Stock Market,1
1011,Finance,Stock Market,1
1011,Finance,Loans,1
1011,Finance,Forex,1
1010,Finance,Stock Market,1
1010,Finance,Forex,1
1009,Finance,Forex,1
1008,Banking,Savings,1
1006,Finance,Stock Market,1
1006,Finance,Loans,1
1004,Finance,Stock Market,1
1004,Banking,Transfers,1
1001,Banking,Savings,1
1037,Banking,Account Opening,1
1037,Finance,Stock Market,1
1079,Finance,Forex,1
1038,Finance,Stock Market,1
1079,Banking,Transfers,1
1078,Finance,Forex,1
1077,Finance,Stock Market,1
1074,Banking,Account Opening,1
1072,Finance,Forex,1
1070,Finance,Loans,1
1069,Finance,Loans,1
1068,Finance,Stock Market,1
1067,Banking,Transfers,1
1067,Banking,Savings,1
1066,Finance,Forex,1
1064,Finance,Stock Market,1
1064,Finance,Loans,1
1060,Banking,Account Opening,1
1059,Finance,Stock Market,1
1058,Finance,Loans,1
1057,Finance,Forex,1
1056,Banking,Savings,1
1053,Finance,Stock Market,1
1052,Finance,Forex,1
1050,Finance,Stock Market,1
1050,Banking,Savings,1
1049,Finance,Stock Market,1
1046,Banking,Savings,1
1044,Finance,Loans,1
1043,Banking,Account Opening,1
1042,Finance,Stock Market,1
1041,Finance,Forex,1
1039,Finance,Stock Market,1
1153,Finance,Forex,1
1155,Finance,Stock Market,1
1156,Finance,Loans,1
1257,Banking,Transfers,1
1256,Finance,Stock Market,1
1256,Banking,Transfers,1
1255,Finance,Forex,1
1254,Finance,Forex,1
1253,Finance,Forex,1
1253,Banking,Transfers,1
1248,Finance,Stock Market,1
1248,Finance,Loans,1
1244,Finance,Loans,1
1243,Banking,Transfers,1
1242,Finance,Forex,1
1240,Finance,Stock Market,1
1239,Finance,Loans,1
1239,Banking,Savings,1
1239,Banking,Account Opening,1
1235,Finance,Loans,1
1232,Finance,Forex,1
1231,Finance,Forex,1
1230,Finance,Loans,1
1229,Finance,Stock Market,1
1229,Finance,Forex,1
1229,Banking,Account Opening,1
1228,Finance,Forex,1
1226,Finance,Stock Market,1
1225,Banking,Transfers,1
1222,Banking,Transfers,1
1221,Finance,Loans,1
1221,Banking,Transfers,1
1219,Finance,Loans,1
1257,Banking,Savings,1
1257,Finance,Stock Market,1
1156,Finance,Stock Market,1
1259,Finance,Forex,1
1286,Finance,Loans,1
1286,Banking,Transfers,1
1283,Finance,Loans,1
1282,Finance,Stock Market,1
1281,Finance,Loans,1
1280,Finance,Forex,1
1279,Finance,Forex,1
1279,Banking,Transfers,1
1279,Banking,Savings,1
1277,Finance,Forex,1
1276,Finance,Forex,1
1275,Finance,Loans,1
1275,Banking,Savings,1
1273,Finance,Forex,1
1272,Finance,Loans,1
1272,Finance,Forex,1
1270,Finance,Stock Market,1
1270,Finance,Loans,1
1270,Finance,Forex,1
1268,Finance,Loans,1
1268,Banking,Account Opening,1
1267,Finance,Stock Market,1
1267,Banking,Account Opening,1
1265,Finance,Loans,1
1264,Finance,Stock Market,1
1264,Finance,Loans,1
1263,Finance,Stock Market,1
1262,Finance,Forex,1
1260,Finance,Forex,1
1218,Finance,Loans,1
1217,Finance,Loans,1
1217,Banking,Account Opening,1
1215,Finance,Loans,1
1190,Finance,Stock Market,1
1187,Finance,Loans,1
1186,Finance,Loans,1
1186,Banking,Transfers,1
1185,Finance,Loans,1
1184,Finance,Forex,1
1181,Finance,Forex,1
1178,Finance,Forex,1
1177,Banking,Transfers,1
1176,Banking,Savings,1
1175,Finance,Forex,1
1174,Finance,Loans,1
1173,Finance,Loans,1
1172,Finance,Loans,1
1172,Finance,Forex,1
1171,Banking,Transfers,1
1170,Finance,Stock Market,1
1170,Finance,Forex,1
1170,Banking,Account Opening,1
1168,Finance,Stock Market,1
1167,Finance,Loans,1
1167,Finance,Forex,1
1167,Banking,Transfers,1
1166,Finance,Forex,1
1165,Finance,Stock Market,1
1163,Finance,Forex,1
1162,Finance,Loans,1
1159,Finance,Loans,1
1158,Finance,Loans,1
1191,Banking,Savings,1
1191,Finance,Forex,1
1191,Finance,Stock Market,1
1202,Finance,Forex,1
1214,Banking,Savings,1
1214,Banking,Account Opening,1
1213,Finance,Forex,1
1213,Banking,Transfers,1
1210,Finance,Stock Market,1
1208,Finance,Stock Market,1
1208,Finance,Forex,1
1206,Finance,Loans,1
1205,Finance,Loans,1
1205,Finance,Forex,1
1204,Finance,Stock Market,1
1203,Finance,Stock Market,1
1203,Banking,Account Opening,1
1202,Banking,Transfers,1
1192,Banking,Account Opening,1
1200,Banking,Transfers,1
1200,Banking,Savings,1
1199,Finance,Forex,1
1199,Banking,Savings,1
1198,Finance,Loans,1
1198,Banking,Transfers,1
1198,Banking,Savings,1
1196,Finance,Loans,1
1196,Finance,Forex,1
1194,Finance,Stock Market,1
1194,Finance,Loans,1
1192,Finance,Stock Market,1
1192,Finance,Loans,1
1597,Finance,Forex,1
1597,Finance,Loans,1
1602,Banking,Transfers,1
2033,Finance,Loans,1
2027,Finance,Forex,1
2026,Finance,Stock Market,1
2026,Finance,Forex,1
2026,Banking,Transfers,1
2025,Finance,Stock Market,1
2025,Banking,Transfers,1
2024,Finance,Loans,1
2023,Finance,Loans,1
2022,Finance,Loans,1
2022,Banking,Account Opening,1
2021,Finance,Stock Market,1
2020,Finance,Loans,1
2016,Finance,Stock Market,1
2016,Finance,Loans,1
2013,Banking,Account Opening,1
2008,Finance,Stock Market,1
2008,Finance,Loans,1
2006,Finance,Forex,1
2005,Banking,Account Opening,1
2003,Finance,Stock Market,1
2003,Finance,Loans,1
2002,Finance,Stock Market,1
2002,Finance,Loans,1
2002,Banking,Account Opening,1
2001,Finance,Loans,1
1998,Finance,Forex,1
1997,Finance,Loans,1
1996,Finance,Stock Market,1
1996,Banking,Transfers,1
2032,Finance,Forex,1
2034,Finance,Loans,1
1993,Finance,Forex,1
2034,Finance,Stock Market,1
2067,Banking,Savings,1
2062,Finance,Stock Market,1
2062,Finance,Loans,1
2061,Finance,Stock Market,1
2060,Banking,Savings,1
2057,Finance,Forex,1
2056,Finance,Stock Market,1
2055,Finance,Stock Market,1
2055,Finance,Forex,1
2055,Banking,Savings,1
2052,Finance,Stock Market,1
2052,Banking,Transfers,1
2051,Finance,Loans,1
2049,Finance,Stock Market,1
2049,Finance,Loans,1
2049,Finance,Forex,1
2048,Finance,Loans,1
2044,Finance,Stock Market,1
2044,Finance,Loans,1
2043,Banking,Account Opening,1
2042,Banking,Savings,1
2041,Banking,Transfers,1
2040,Banking,Transfers,1
2039,Finance,Stock Market,1
2039,Banking,Savings,1
2038,Finance,Forex,1
2037,Banking,Transfers,1
2036,Finance,Loans,1
2035,Finance,Forex,1
1995,Finance,Stock Market,1
1992,Finance,Forex,1
1920,Finance,Stock Market,1
1955,Banking,Savings,1
1952,Finance,Loans,1
1952,Banking,Account Opening,1
1951,Finance,Stock Market,1
1951,Finance,Loans,1
1950,Finance,Forex,1
1949,Finance,Stock Market,1
1949,Banking,Savings,1
1946,Finance,Loans,1
1946,Banking,Savings,1
1945,Finance,Forex,1
1942,Finance,Forex,1
1941,Banking,Account Opening,1
1939,Finance,Stock Market,1
1939,Finance,Loans,1
1938,Finance,Forex,1
1936,Finance,Stock Market,1
1935,Finance,Forex,1
1935,Banking,Account Opening,1
1933,Finance,Stock Market,1
1932,Finance,Loans,1
1930,Finance,Stock Market,1
1930,Banking,Transfers,1
1930,Banking,Account Opening,1
1929,Finance,Loans,1
1929,Banking,Savings,1
1928,Finance,Stock Market,1
1927,Finance,Forex,1
1926,Finance,Forex,1
1926,Banking,Account Opening,1
1955,Banking,Account Opening,1
1955,Finance,Stock Market,1
1991,Finance,Loans,1
1956,Banking,Transfers,1
1989,Banking,Transfers,1
1989,Banking,Account Opening,1
1988,Finance,Loans,1
1988,Banking,Savings,1
1988,Banking,Account Opening,1
1984,Finance,Loans,1
1981,Finance,Stock Market,1
1981,Finance,Loans,1
1980,Finance,Forex,1
1980,Banking,Account Opening,1
1977,Finance,Forex,1
1974,Finance,Stock Market,1
1973,Finance,Stock Market,1
1973,Finance,Forex,1
1972,Finance,Forex,1
1972,Banking,Savings,1
1970,Finance,Loans,1
1969,Finance,Loans,1
1967,Finance,Forex,1
1967,Banking,Savings,1
1966,Finance,Stock Market,1
1966,Banking,Account Opening,1
1964,Finance,Loans,1
1961,Finance,Loans,1
1960,Banking,Savings,1
1959,Finance,Forex,1
1959,Banking,Savings,1
1956,Finance,Stock Market,1
1956,Finance,Loans,1
2067,Finance,Forex,1
2067,Finance,Loans,1
2067,Finance,Stock Market,1
2179,Finance,Forex,1
2176,Finance,Forex,1
2174,Banking,Account Opening,1
2173,Finance,Forex,1
2172,Finance,Stock Market,1
2171,Finance,Stock Market,1
2171,Finance,Loans,1
2171,Finance,Forex,1
2170,Banking,Account Opening,1
2169,Finance,Forex,1
2167,Finance,Forex,1
2165,Banking,Savings,1
2162,Finance,Loans,1
2160,Banking,Savings,1
2159,Finance,Stock Market,1
2157,Finance,Loans,1
2157,Finance,Forex,1
2155,Finance,Stock Market,1
2155,Banking,Account Opening,1
2154,Finance,Forex,1
2153,Finance,Stock Market,1
2153,Finance,Loans,1
2151,Finance,Stock Market,1
2151,Finance,Loans,1
2150,Finance,Stock Market,1
2150,Finance,Forex,1
2148,Finance,Stock Market,1
2147,Finance,Loans,1
2147,Finance,Forex,1
2145,Finance,Stock Market,1
2177,Finance,Forex,1
2180,Banking,Savings,1
2068,Banking,Account Opening,1
2181,Finance,Loans,1
2224,Finance,Stock Market,1
2224,Finance,Loans,1
2223,Finance,Loans,1
2221,Finance,Stock Market,1
2221,Finance,Loans,1
2220,Finance,Stock Market,1
2220,Finance,Loans,1
2218,Banking,Savings,1
2217,Finance,Stock Market,1
2217,Finance,Forex,1
2216,Banking,Transfers,1
2212,Finance,Loans,1
